a,b,f,c,d,e
0.1890618866633158,0.26316297814682477,0.0827499816890492,0.490845148820548,0.9385385419465028,0.09579928565894048
0.7965962111628403,0.04113749234175214,0.30331866840317406,0.26352163578892446,0.732273096653139,0.6168767467104129
0.050430817409779484,0.3737121853989746,0.04686592744518774,0.9723309865270119,0.5027394271149154,0.38873727529244606
0.757822545210683,0.21288219195106883,0.0470142598092673,0.9144222637682047,0.10590931110916914,0.3422313477368581
0.7762408092038595,0.08941411142357872,0.6852267776340171,0.21213613785067084,0.9082215383303855,0.5876824728735999
0.955445027038953,0.19828655759956118,0.2261978448035064,0.39580836211538756,0.08035784907807143,0.8287556463313719
0.33857383503967137,0.9650319696667291,0.8674854300124826,0.8250009641282673,0.07291101131157003,0.3574939644345984
0.0860867058951687,0.931748831790648,0.5714361598483746,0.9020953211946983,0.8994368790740922,0.8846240508888732
0.04194713128644123,0.4739772415786733,0.7950818145032224,0.8876120666623744,0.8817946321235332,0.8515378105202637
0.017479296404911616,0.26916462847807493,0.32586240525275645,0.7418240355833728,0.3825696968547163,0.0558117477872631
0.0017056014983656276,0.23157736944148588,0.18483948430868305,0.9910501757663894,0.5921811230525721,0.30998791363676104
0.7487844684124348,0.0043923991085176506,0.5314999555686964,0.2983394480378277,0.4701147221748202,0.0121726749081198
0.0996155293832211,0.5884256334786073,0.6809230444435268,0.21740334813950385,0.560750448146677,0.01843720421701913
0.42918835409383216,0.09114882415349447,0.24148870865928493,0.5447882306368771,0.3418276187119789,0.4283093027655205
0.021219907970038854,0.31226203637411215,0.5819102686378992,0.5248159844748661,0.2631180457296432,0.015024545880556454
0.19409173921184167,0.7792127379500048,0.47331433077261653,0.025699067838870254,0.4370411817015179,0.06525085855221785
0.987472930386088,0.44323159821780905,0.37657913460387105,0.4087781495877717,0.9653042134736765,0.29973546195997436
0.8575703075906225,0.8440324196812404,0.9715269356915004,0.6772727961302822,0.2928793554497987,0.10892096291717994
0.13306405252236742,0.8911130057374805,0.852550838815163,0.8797664001485114,0.861237026991039,0.9437292007046783
0.380617013070093,0.40965116353411,0.5073895201945023,0.9706843375854063,0.9042965889460327,0.7433458939267072
0.032573122283227375,0.1324703036958389,0.7026807934891416,0.7852679718462231,0.9272223638555843,0.7901694653612731
0.5656030495786681,0.8626704353492144,0.9484973577792221,0.4550974082232438,0.38941481027829605,0.24937745677039028
0.17171909593667145,0.6850242606457206,0.4111652355354389,0.9986818397466536,0.8937099435566901,0.9313497311825101
0.2923655727644473,0.5595707362445892,0.28536622040519577,0.35084961527263303,0.33670586867798347,0.1951232483479194
0.09870704284985098,0.7774719151341938,0.5234681471815017,0.09311556169609138,0.6924045035128756,0.6153442310811909
0.3215411424610053,0.06637521748531232,0.8062065384677559,0.9346429548202148,0.3790136748517179,0.20095767494264774
0.6070438639850424,0.5090511880322537,0.34120407640466455,0.13754125473518472,0.8908029960824834,0.39181793612362553
0.5361097197634405,0.39959403779771774,0.13643760913947064,0.19193893385244964,0.08734528983621197,0.10442027833767928
0.029615153423808938,0.2550258253063945,0.3118627899973877,0.6909932246869174,0.6031038643319478,0.42291407570258865
0.4267051067505448,0.5258819039945414,0.7583976028246191,0.4699415244718085,0.509254371002952,0.23467047256921494
0.7288743196085146,0.11616832776744856,0.7920227307259815,0.3820497003440659,0.4225542374373676,0.19944482516931622
0.04126446982767558,0.8572616995513123,0.5381267925053376,0.4649607342167117,0.9814899079434418,0.8680641460375165
0.5869746729243314,0.6581982537655661,0.7627114830011943,0.917458383131154,0.9317267493525699,0.9364485228595371
0.7872461138890866,0.4797874636291979,0.2174806110401646,0.28754966519023667,0.5185339636098869,0.09814709806354491
0.0373754054681724,0.7586388398970071,0.2198560128866165,0.5943004128659287,0.6108687795511087,0.2342763112374179
0.4217230742547329,0.3830998560094183,0.3394673499624604,0.3424983935139015,0.7109339095591102,0.5624965922697878
0.32739320483321777,0.43717907318251287,0.6337045168184934,0.2311768179518164,0.96350793417983,0.2187083064340228
0.6401491290941186,0.26288365666531144,0.28356658565571874,0.8215512700421883,0.548362786667828,0.23330543713589152
0.08143418863297161,0.5399074550076121,0.216729655747386,0.39952652066193717,0.4956531843012459,5.753133127387233e-05
0.25963435989372796,0.39531464972044217,0.6422817124094438,0.8366965643286681,0.944049704624653,0.1085011559098639
0.020726969500793047,0.5465463846863199,0.19924856434935118,0.3385802678326653,0.5130860783878778,0.6203584887916695
0.42693554727779087,0.16533391590526578,0.648704391379552,0.7540625410607247,0.38616324459271567,0.17139781193958806
0.6174356150794525,0.8776622638530088,0.2595582272000517,0.452792606350633,0.19405264108800355,0.6413145025102984
0.49557283811327224,0.3310043416476021,0.05481378101509268,0.9651068830866325,0.9939728871755849,0.8450993560744301
0.08371708497618124,0.1743883186517784,0.21576407118199512,0.00787982618610568,0.229174128024355,0.4761246492741279
0.392968878241079,0.4783863550769325,0.0009576480441159507,0.11117271706995847,0.07320478339859789,0.3281326964409244
0.14514146421005886,0.16140070644607582,0.01584355896415895,0.6992997120023482,0.16251110504531152,0.516762414889341
0.7328356291993647,0.4856556812170124,0.15607027850537558,0.3453775311973582,0.6949143161597069,0.6027192127540979
0.7031061589612557,0.8731348187264527,0.7646014821839253,0.3043531999034444,0.1180701203752148,0.20590478652003608
