a,b,f,c,e,d
0.34033410860919183,0.3699674430233725,0.33751173931114425,0.3655729863726004,0.10261614724271698,0.0017101040354367348
0.5035021460240586,0.1339682849142043,0.5981393207763969,0.4343849662128663,0.1515306080380911,0.27619022750725764
0.45702473665101184,0.7206856488292167,0.0826422931701823,0.19524646009403654,0.5660138476862403,0.5045874465032042
0.9542860803266561,0.12077652743348802,0.2263427938600582,0.45076558176674053,0.14484434872302498,0.33153479980572326
0.5122174110056946,0.9398920785162768,0.7553231660398736,0.1534141669437592,0.5062294075679507,0.3277251951330194
0.8518417883666246,0.32273044086733105,0.8792109946289837,0.9126431241050034,0.8941564006953314,0.9407971407819474
0.8054929760753095,0.6929104042082467,0.746879981898081,0.22040255356055077,0.6878128364049227,0.9946195669975313
0.9262563697351288,0.3048576591473251,0.9990221683038278,0.3342722028106697,0.4452244213255922,0.44357963551639534
0.225573435323253,0.9138114014172177,0.8005088136871739,0.3737696341456946,0.89457074741469,0.017792457215172433
0.6082280512408206,0.8822256403436612,0.9311324165257451,0.9661728828933094,0.814302384363,0.8691022764926108
0.16888335901758195,0.4978761434181806,0.25348239250268706,0.896024070973064,0.890497439794159,0.8262752472725486
0.3422127314202354,0.3491607027189764,0.009158952608534006,0.004064982246845821,0.512667169668918,0.9964185323596971
0.011111929370905882,0.34647108641145674,0.8851110504132405,0.712206150003269,0.48774995627045986,0.655214208131594
0.9894162724534495,0.519101724158905,0.989498726336238,0.39055001065939854,0.429934927027471,0.025678782036782116
0.7812621350170551,0.9878924709932296,0.7962146817958095,0.7396826535937712,0.3381080731880041,0.09936005995087632
0.6536993795041449,0.36466433023000067,0.12469803721272996,0.7437242549304235,0.7207610975982476,0.4930765958659369
0.8935113807828671,0.3203350454587473,0.9853895559690083,0.3101036502536785,0.766865346719251,0.9836932196415022
0.44873575264802434,0.47358321013157256,0.7686509324551398,0.8032340337497381,0.3264756171389783,0.8258182454128234
0.5079733202442946,0.9062869514244114,0.815827745629049,0.015377853855280869,0.6587714074186434,0.9267559792418216
0.5085887092057798,0.6634669695582273,0.8594542474688597,0.8831269167045137,0.7250927515031237,0.4954813614830071
0.7079785879504181,0.14902089313441716,0.7725041458236362,0.6841539157115087,0.8398507145941807,0.9372130337348032
0.776276605838552,0.4090381393707292,0.8101422992008898,0.7171065808371688,0.5030553104825154,0.2577205406570993
0.6733137051953063,0.2068016481060587,0.19356373282862402,0.22679875189358695,0.4455346375054712,0.9121988664964382
0.7445358168460932,0.03484715283603932,0.23017451299215447,0.05127677429153622,0.1097721621514357,0.5038089019816923
0.6312203493765802,0.708852761226248,0.09430046947091614,0.36681571975600663,0.34806069474990525,0.8772869939167608
0.44032666291028794,0.5487419974626813,0.8688306632525828,0.8938510432092024,0.590848798893475,0.1704644609045199
0.3694518148309507,0.5467248602279388,0.5159614726061234,0.5305465464247173,0.6166152328879807,0.9486360835669122
0.8994776348630198,0.5262136386178372,0.8823060950305032,0.7075299980320359,0.5184176500413069,0.3231290447572656
0.20422604663678165,0.5754713724044345,0.07889649773888595,0.37255398587192196,0.17825700143169484,0.5415892191982867
0.7086966134247757,0.43649851763689757,0.13866045393547263,0.39467504167662104,0.13231337916641175,0.4033709484101032
0.29837658373271,0.33274566548092815,0.3206271889714189,0.5127145706832116,0.15132794878156205,0.3221754911868468
0.21032934426156266,0.7546943799712212,0.6530038425259382,0.6287490152975281,0.6956890026158601,0.30848319754718667
0.13526735537368065,0.8619678651604856,0.6500243055164233,0.0913597296904195,0.34165481147668414,0.21462754247115334
0.8147523330896285,0.39986320041587037,0.04604644527923537,0.801330646836911,0.8815959502902512,0.09142282237918171
0.41392391369274145,0.5920545781364904,0.9592998330098008,0.7334222549053799,0.4358298642992733,0.8847813984724576
0.4666357382992241,0.4265127894860352,0.9151713208973805,0.47467957879993056,0.7215524865812556,0.6236515918611807
0.18229496724734523,0.613271640193879,0.9939353317235005,0.31645093947046204,0.1235118855149872,0.2989002941290267
0.2726622390959888,0.6935328882786899,0.6227439725950896,0.8530850808377677,0.5337633868658341,0.37845405969438717
0.1695521529735555,0.464405807071071,0.6477556875376824,0.09354747515336793,0.14364126453716772,0.8782826319007443
0.7473067650619358,0.02361751131697086,0.8651942948987483,0.20001222981694358,0.37286896071332487,0.2835030801726945
0.6638032131210171,0.17783751585074076,0.33686475265369864,0.3213984606263782,0.13464632793885933,0.1642426782782656
0.9081829714150089,0.33223556341765365,0.41131827737542853,0.04968103660228624,0.5644677332319645,0.11623278597093746
0.4270901470023505,0.902615584551439,0.9276366747135026,0.08532063130722753,0.45660331450363606,0.7157739088701939
0.1907560160704056,0.3716497062029891,0.18331394906215104,0.9875894455224622,0.7924293690932234,0.41912953678179465
0.16632649466074959,0.4239971981413521,0.9881200825894798,0.0709773823980818,0.10024000034184874,0.8412523654901819
0.9090726714139968,0.48825646808349354,0.934547888552854,0.3006476762541263,0.2985919687095642,0.9015559577476593
0.19693395770171382,0.8250391145098599,0.8979000871650391,0.6638662647004682,0.47622660034667574,0.41950616419865105
0.5005079930285298,0.8022983278986707,0.5494292584189272,0.9396182545913895,0.9298781063259297,0.2074832183219167
0.49623557496728243,0.6327584825324002,0.9880233443667268,0.4129223036875798,0.14711614120680228,0.9845960899668054
0.2967128792992471,0.40000446330780354,0.7794948394816266,0.5973877918085129,0.3539530289927891,0.4006902812307828
