a,b,e,f,c,d
0.43866355738676205,0.7951354831743942,0.8004598782054032,0.9526968821359943,0.07178277546291566,0.9232528929477701
0.6089328429178767,0.6504951364287465,0.01752817543955618,0.9078503593630223,0.31423966396078273,0.8967309318605238
0.264593242326707,0.16659208367231504,0.3279195399957873,0.8867258862471441,0.18478130467143625,0.8155800397651735
0.09299644356090439,0.7407982467197901,0.8477280026366886,0.9706485365422253,0.7545670053377146,0.7733057354285393
0.2210151965492303,0.7354220392932114,0.5322875541640489,0.895865352687909,0.38676042480763423,0.8785549452886805
0.8004550281977515,0.0045408620342206165,0.7245807521505297,0.8312225037125534,0.1512921096519492,0.8514502144950892
0.7034871115042447,0.3914198305076065,0.3405105968818183,0.910241497922634,0.6599805496129809,0.9596793115262544
0.2617820144289853,0.3832007056337139,0.5821504132161425,0.9746560061667241,0.002248895243168936,0.8077016091995564
0.7728450855248776,0.4990385581790589,0.8352934778913902,0.8644777762208316,0.44760649251669693,0.9770170670814022
0.08709756084357767,0.4197596164237878,0.6047535416546319,0.901259151569906,0.10610268924823071,0.9557822082983571
0.6048357271616731,0.24213540403547607,0.32891449234042186,0.896959352489045,0.4510305104581982,0.7764979971517925
0.14452633832851033,0.6109488167576266,0.197121937166183,0.9524417658121667,0.6272683473505863,0.7629154383077899
0.5041725501953386,0.25978741926760246,0.5681010983381469,0.8484273986217119,0.1118706356266616,0.8987122193793242
0.38835899526939316,0.39069874539650434,0.46179759810680443,0.8431127830002118,0.5868949470003723,0.9359899547932183
0.1258337376764929,0.2949492200145465,0.4630489896335743,0.8668633366177809,0.7472908967587784,0.8961139999830199
0.21802678113206622,0.7463664430942546,0.5218869062123965,0.8725360518933079,0.28655436868055084,0.7501463793478172
0.41936656381504983,0.7864170282716159,0.15895493865758215,0.9970577709459517,0.4641211337312087,0.9386278708379102
0.661047066126808,0.45319245668346436,0.34442484275089,0.8751722952879002,0.5569240800761802,0.7524390040742217
0.3398435844207489,0.42683476042999047,0.1389210276525663,0.8950165612146197,0.5841791047728105,0.8810400165858844
0.6802410421165579,0.4086962687226575,0.1071003268099265,0.8643317604982772,0.6234975945726058,0.9646103317329646
0.8189653903403851,0.10911704025067825,0.25062845347316304,0.8686615702678292,0.017082560670366936,0.8243448069770793
0.5746043966369004,0.66252543817934,0.5733395880917135,0.970039696620473,0.6610465172176178,0.9029649784040762
0.3582031469802143,0.2055547132403028,0.7288759021360701,0.8359238935553409,0.4923050504824842,0.8685610751133683
0.12068226605857837,0.0027558688881087257,0.11155865595413765,0.8970585757797863,0.004563855593774713,0.902950811718101
0.3530862512729239,0.543446907666902,0.7627205454250879,0.88855331940189,0.6747673606620306,0.7976752839906696
0.7007106796228391,0.1628106023652386,0.849012409649393,0.8416509265411166,0.6673553327363743,0.8121929462873079
0.07966454119205206,0.033443575088650056,0.2571881873967831,0.9653887979395144,0.1183725246410253,0.7727968405012825
0.7646925322289725,0.7026696424308858,0.09173795591940484,0.9177625198188901,0.8401914286154214,0.8805738049299795
