a,b,d,c,f,e
0.2707631673000188,0.18072689882157142,0.9311111039731688,0.15629792268978138,0.25041832523505,0.8859955975295134
0.17450539127787879,0.6894923584287924,0.8057679159911808,0.6188029113999712,0.985425897453034,0.9830030601676096
0.3386607693905962,0.4966253967000916,0.9324012137241187,0.6371996390648595,0.9717002043876182,0.8179958568093786
0.4626369825291075,0.1097680501390485,0.8137865546009256,0.6158213415414785,0.952716729598817,0.9902146488353745
0.5399922837087797,0.6651620477930692,0.9196505651634405,0.06162159285851074,0.8014645899882005,0.8411387298863332
0.4446458268490383,0.7192914131411625,0.8342246155866361,0.571608384843424,0.8311999740683161,0.9280118638288367
0.35213930280190386,0.6157044408475542,0.9229043402453992,0.19103514444844483,0.8005740283461089,0.9295387893186084
0.4554339088304476,0.06649613597084737,0.8888048905042327,0.48619198753784265,0.22181676328317074,0.9239438420680911
0.38461462210776126,0.6416285467868187,0.9488893230824608,0.6037566863456966,0.27700211847814055,0.8929075024672047
0.5268218568165085,0.6730521270781405,0.99852940427047,0.020010045477116326,0.9418318501799986,0.803679886878897
0.23293010492887403,0.7965687392089656,0.9008035793375236,0.26332774169777085,0.8842841722520915,0.8556535881626995
0.11335709040145234,0.20771485352252522,0.9791203946628615,0.6443067101160289,0.8901579188826759,0.9135806847817336
0.04796788825432604,0.4810848263022474,0.9747419127057824,0.07077307894322414,0.9037465865462277,0.8534942564839785
0.22887173201332991,0.5345793499256829,0.8284227220792183,0.5362977102412163,0.9250563463693823,0.8064896872727161
0.5410765072796666,0.19718426891176,0.9016474657772962,0.38871361389768366,0.8622516134362317,0.8571326889674664
0.15460952224784172,0.8018716111488305,0.8009292130773763,0.6553286453276215,0.1956188371676201,0.9586591994026773
0.4114399146681524,0.021828352974257243,0.8697804309551256,0.6020414708785584,0.7346235522121023,0.9748418251960697
0.21738758363263241,0.036086027039162666,0.9413303220968594,0.3104839432531392,0.9282993913548591,0.9694843810984288
0.6629017333667471,0.11357429608439978,0.9318049192935405,0.22064354337145586,0.8186301940835433,0.9362178195131075
0.6701455388224916,0.14524894841810665,0.9236221829153242,0.40421699861190025,0.9758977405074728,0.9226729792604267
0.429293411450264,0.13703658342295344,0.8190321265788132,0.04670747778521178,0.9687074385519898,0.9338673521624753
0.1170363793972749,0.22249250969989806,0.9217619126170294,0.6196329212461604,0.8621394166076215,0.8131925670395285
0.3118064766169639,0.6101828250175573,0.9142701950528183,0.5722287839121372,0.8891396344160464,0.8106114811885674
0.36372989801561123,0.05097374271462045,0.7935384701762785,0.14175629497647077,0.6330826343992333,0.9080826317204974
0.17761663802017644,0.3802877824345736,0.7913725804434268,0.4767382023797055,0.46687461854722123,0.9211898123485583
0.5781012476303716,0.27040354656406673,0.796672519798247,0.07903163619310435,0.9223883319124545,0.9416124699576414
0.1893147251226242,0.23948720536975437,0.8328856417016337,0.5657458327293284,0.8622081134857077,0.9563359313954894
0.12747560623456067,0.8040058649619313,0.8100312942508511,0.2524028291796505,0.9579902343446621,0.9228954963142472
0.42733412623107686,0.7324009338127896,0.8459622192893893,0.27555748106994304,0.9592142793851208,0.8663500222251677
0.5432523224370673,0.3870520742377324,0.8388051538385405,0.13325569713767266,0.9128069510687229,0.8386458211125075
0.5851872629714859,0.1205666737344354,0.8491503064212085,0.1593622718838708,0.929205656005664,0.8763120893857462
0.5903515933235396,0.5982533846713272,0.994475809923261,0.20559751181660432,0.6571881779064518,0.9237270026373716
0.15098633460382208,0.7029738742684638,0.9701636511782148,0.6053517949746958,0.47169105398082395,0.9347301985803944
0.4426108507441615,0.5858378643810499,0.9679276472385802,0.6636637605275602,0.8591863083820871,0.9367169447637518
0.4774431914802551,0.596024362693315,0.7941461957687992,0.1012372401693423,0.9067040045630442,0.9516129541030693
0.6150702482628503,0.45206237121926596,0.984770375965877,0.3674874550960141,0.8475126340864321,0.8550069634761457
0.3999380028882261,0.7046063535639345,0.9826890271773908,0.2515872865194878,0.9122349059897422,0.8844792027353883
0.4078628738648369,0.4046957383913972,0.9989219497773619,0.2812115702808759,0.9966838293334219,0.8340526112581254
0.16403678680598138,0.5475541684547198,0.8901065286543719,0.5667450239479501,0.8746037875338794,0.8574912455897581
0.37686582431025256,0.04050295270604938,0.8427874589956018,0.6942280767894748,0.22653801894556092,0.9903932249790675
0.1102010076766016,0.3979871882950898,0.9003821736984601,0.6115195610458825,0.0001258169602368575,0.9714812686717098
0.6721527121169615,0.6852768034714201,0.899826945060584,0.09276496286599482,0.9898541228522237,0.8721071953994036
0.44290568743362074,0.6486505150090492,0.9408110557403326,0.4892184675255271,0.9218524994392079,0.8222954008173163
0.062449656923709115,0.13762202162637321,0.9286034847361275,0.48867173545276305,0.8648958214184858,0.9171687831925259
0.3175591549844228,0.7568440652890133,0.9477327019814759,0.33653847192288094,0.9424879376755171,0.8306290978485102
0.4386718993160029,0.7117646732710543,0.961996120225277,0.024931896248721528,0.984594830500537,0.9363382462075769
0.04377854070855046,0.7666994135840774,0.9996947074628986,0.7032243575517908,0.9252244688957875,0.8472982804665372
0.6236780514781949,0.16816695980034882,0.8502042984927134,0.030680043136535676,0.770973534311889,0.8405659138689215
0.4930066380399326,0.21360838880421407,0.9720685326883876,0.14522711976356414,0.7264799060624721,0.9060931955967111
0.6599629841357761,0.5871204343107213,0.9969870172318502,0.5589839781388044,0.9418775524098056,0.8534877600757316
0.118160780640011,0.0835050101639251,0.9883387672805155,0.6624783034397776,0.8076976233951693,0.8254136099302627
0.4978579148270564,0.5775511579405239,0.8236120225488427,0.22556245884855136,0.8567735298447132,0.8609534535692462
0.31194093611092333,0.24931226859465927,0.8988376948453514,0.20627574010821612,0.9561063920360451,0.9186852086597553
0.15857857712606616,0.6074868411392578,0.9389971355219027,0.5130464499191703,0.1392221678459726,0.9945024108753197
0.3746472379379744,0.4562126716291947,0.9209564893590916,0.007859547218429146,0.8140882209692702,0.8741335484729422
0.5915409305796497,0.1537218624815081,0.9853731595519138,0.6162354002387501,0.9665476850835457,0.8163364454170815
0.08678555611704326,0.45744392092470837,0.9231751617696906,0.5049533126380834,0.8675655479877107,0.8178284173119685
0.5816101450043425,0.5276930549678223,0.9531989185926185,0.7255178755252735,0.8096232453600872,0.9881226033050197
0.6817308614847175,0.4203132196029347,0.7931977379108731,0.13093277622592286,0.9801959945859985,0.9697319489737913
0.16838765333088118,0.05157317471694732,0.9898041041079894,0.47775109680240124,0.959744126259068,0.853881773602788
0.36625386423665085,0.4018310397019632,0.8075900819878569,0.47968916708453735,0.5951992158264398,0.8353195459951631
0.33822698760033637,0.6565079041150407,0.8712199709890376,0.5114113242522862,0.10130433740853154,0.8123558004022025
0.04740247527418059,0.24779022314989838,0.876975370131987,0.12367192974389173,0.09368310414598789,0.8656609911360313
0.18702833104078534,0.5073115404737985,0.9576857476400068,0.6911065734586539,0.9827775939379015,0.9339515328404142
0.6894764414319486,0.6115307131523451,0.9901975082831644,0.44246619637681955,0.8082805358483194,0.9764273848785372
0.20139867670017902,0.7794284623589989,0.9169344660969069,0.24458355861599798,0.97622182066742,0.8988035642944099
0.11090021492663066,0.19815895492237146,0.9337964892390497,0.23686635140233256,0.8352010175822359,0.9711286622151915
0.28679302452004946,0.7219764611437522,0.9295382922740579,0.08027091409783685,0.889826365604552,0.9522516913976252
0.5586808918548236,0.32107027972321645,0.8721032627799913,0.6414246680348608,0.8831426232812869,0.8579487597540865
0.21517650369046942,0.20273127101545232,0.9693601448107015,0.14770722622897442,0.20639952346327395,0.8606819723528212
0.0023241817844559583,0.47411941423778714,0.9615966091300625,0.10911853613242754,0.31766657350202404,0.816235347101748
0.2838298691259196,0.09444701100458404,0.844310197771134,0.0322380973691421,0.8563047491735314,0.92554802561266
0.30471245201524394,0.6808028133685886,0.8259810910688461,0.6005445455552874,0.8702961030945059,0.839798998098577
0.01726790151676154,0.0779080455451241,0.9623058030479422,0.13371145714502242,0.8855851235277696,0.8739861104386254
0.0755692927150775,0.34937896810637586,0.8417322404028487,0.6682835295350351,0.8392714863507499,0.8452835349714521
0.03514366176284517,0.38890079246140125,0.8937128640486072,0.5657992156981115,0.9957569893173429,0.8652776908209299
0.6319731358817359,0.1717422168159017,0.9977448501417439,0.6591839070178124,0.8103474336986145,0.9781824804709561
0.005707952585962961,0.46491613696344436,0.9803211709411486,0.3462208126888354,0.07668103290321665,0.990277190243949
0.398068050757467,0.5882892613917033,0.972891197747143,0.7215289804726907,0.6576053325039588,0.8942404109606334
0.03640629340686503,0.782999312430488,0.7924565952091691,0.30865927467465126,0.9659399807852123,0.9955108195195879
0.6096060404262292,0.5113020777368215,0.9074412539568714,0.6209410000400776,0.9383701125533666,0.8039008388352177
0.5142871599727573,0.4106410079503631,0.851325388764991,0.6745463553720616,0.8621894486876137,0.9557352261697754
0.19536480919615246,0.6187942484034211,0.9672077263546317,0.3602037166578966,0.8469323677600398,0.8830173059863696
0.5186742419362835,0.5742000548448328,0.9583240363060401,0.34339965602398104,0.898305180385562,0.809311864925667
0.31287216529424666,0.7736488018743847,0.980569607819871,0.38579635408514873,0.8939452729877614,0.8082531686227735
0.5462315943867634,0.6542658375039806,0.9296327586244991,0.16613553427839947,0.040506167815352795,0.9977706161910378
0.31245942506582,0.03161907654747093,0.9329663121002357,0.6072865014967352,0.6996139097786644,0.9204082614561845
0.2929399086948098,0.7795675027312785,0.9588239873806264,0.7082993000355625,0.8546149274400867,0.8210238118846296
0.6580782251120538,0.6925832668776715,0.9398300553744008,0.4395525565181422,0.8768600025781195,0.9323687306118924
0.06938132547930026,0.7020316072097958,0.8532679286702223,0.3952612586467912,0.13718356797095074,0.9368056302595069
0.3138022699861244,0.10817360596706282,0.8038785446833312,0.32625740161015787,0.8319404537222995,0.892969728590396
0.018543226957508527,0.48571742954449426,0.8611011706960302,0.23565254214336648,0.9640612041072488,0.8754458213821396
0.45219531992324485,0.037043348104654025,0.8230907008340578,0.4787133446693544,0.9279797359228698,0.9264121687085857
0.45763103188935444,0.512283403535555,0.9954590346511467,0.16461235100909707,0.880935508645087,0.9063794187304313
0.6391745703365249,0.16990729578617883,0.8173866844475715,0.735992298217502,0.8364778615104621,0.9371799851154206
0.01934578197181845,0.6410115944817922,0.8722877161358221,0.30544244759578115,0.9212262483396985,0.8647292842942459
0.38491726605625876,0.5783511472445381,0.9492908874691537,0.6231065968962278,0.3691512055566508,0.9280457378165451
0.022129388422650373,0.34657938431392704,0.9464013242577008,0.19640009659876315,0.67843174472035,0.9067661466491828
0.15214209391582745,0.55544776785576,0.824293825225271,0.649017901313253,0.9292124337860295,0.9450457109403579
0.6595991623533891,0.3041516809268807,0.959757192470184,0.4654784991518176,0.9531477537031593,0.8084494032072419
0.3929317553983535,0.3505616792768037,0.9299869478558307,0.553185441156081,0.8130628709309253,0.8668700383412895
0.43340484607180463,0.5943107849823305,0.9284529356440441,0.422355554536445,0.8320334076768754,0.8539940017379111
0.1554938738814962,0.46981421279735136,0.858438659835808,0.518894847438227,0.8499707995703977,0.8533133736747158
0.6026287737029571,0.1000741715895735,0.9607231200120949,0.4790232604429055,0.9684192495953287,0.9971537858558968
0.1459566473333642,0.8065888278098867,0.8632637229393169,0.42497449499589335,0.6791702779745565,0.9689814419024472
0.33905847949648055,0.46008269786101935,0.8299903731464563,0.4370203943765466,0.4410844817342667,0.8289026481839743
0.34068974296510324,0.0643844350297012,0.9208275667296191,0.12036713793907913,0.9976481574399102,0.9716393796090854
0.6966219035257466,0.018263578372844883,0.9106366290291197,0.10772471742104787,0.8488982809409585,0.9983716174981183
0.5144856347784359,0.5706602406861082,0.7947906180418355,0.06583558480338714,0.9336124390754691,0.9142115797361736
0.48941278437193453,0.07551408066603467,0.8641692570005475,0.30527068482436837,0.9876856933841616,0.8162195140149293
0.1260851543538815,0.15510217642715196,0.8433093243548492,0.6789512655710306,0.924736392671456,0.8244434740151418
0.6292433111388783,0.12446149841653205,0.844194586580065,0.16746736476518526,0.8982074016744448,0.920426983317598
0.6649094073587513,0.5092679747447169,0.8171894018573528,0.09764690020992313,0.1809105891048544,0.8294777627095321
0.3080516698464471,0.5653643193516041,0.9812843065053706,0.04972449650663505,0.5052498113583856,0.9766397822460592
0.07329234018187818,0.44233230076496594,0.9409355395416572,0.13249847214251959,0.9840135859807104,0.8469006201959126
0.20857581254408009,0.5575672239961084,0.9244561783368301,0.10710921449088945,0.949443700135408,0.9599577484643418
0.006754829119213889,0.028607378606177007,0.87718339565495,0.44221356828287217,0.9748796339832447,0.9725644044533582
0.11570615031556829,0.630123182829005,0.8346093568993914,0.49242517530306495,0.8238316674448213,0.8143216407345618
0.5229286640534387,0.48167022110751767,0.8381331183474247,0.6417747178993801,0.9799690971008387,0.9841027115983173
0.214326101077205,0.16002427301801037,0.8155001069084131,0.5845668863810363,0.8541152744448659,0.8260655590084975
0.5948612500536299,0.42426918014597215,0.8678475551928245,0.5347287387922334,0.44378226654858266,0.9818521224161324
0.5153347884085179,0.49426418360919944,0.8360862071336106,0.3937490940797381,0.34347188856770683,0.9867057772199945
0.026315195299847948,0.00778796111789729,0.793605986085137,0.6056558226162173,0.8283643569186449,0.8043988305649014
0.16680378421835707,0.11423015670514328,0.871935788912476,0.04812234891253425,0.8534070486903216,0.8660137783303363
0.46966927416402854,0.6587483733323283,0.8125628280836439,0.27570057051799135,0.8535416081072932,0.9220357143968526
0.5152325650257294,0.18970285153979172,0.9126570271187437,0.27067594380339555,0.8437297168876652,0.8820088168890586
0.19729463087836202,0.33015843606347745,0.9298796849086205,0.3546374193503179,0.8178079767197071,0.8144823314731954
0.052007078958907604,0.6970306790077617,0.9760512792927923,0.2716296781990086,0.942899446480946,0.9039956757035734
0.07962541901974418,0.522239171758807,0.8351499762298974,0.11648073710130526,0.239830275793238,0.9408979719735027
0.08718235262213277,0.2606232571922674,0.9381744958005384,0.3008329219968685,0.6619638827615282,0.992907718871585
0.40295765737134315,0.7895108904870408,0.8052683265700046,0.25806750726600464,0.9508166849378771,0.971734103665701
0.002436574098415589,0.7816143597327424,0.8507171346016488,0.35795998284783204,0.8939749330870063,0.9776118886793503
0.40294566016458633,0.7909646771655179,0.9070186341491593,0.40590552293469384,0.9566359011463332,0.9656974750723281
0.004286206338941811,0.7390071452885028,0.8820577951663737,0.14724795432869156,0.8456151473166275,0.8687766089427441
0.16938842744741295,0.5971464994202136,0.844081838547967,0.6416005240830426,0.8544588966773419,0.9262187511931054
0.43813574826894114,0.7343472636267749,0.9953558701794951,0.007674656855845459,0.9075167782768485,0.912975005859109
0.08378803784773992,0.06884175198513642,0.9631708343493945,0.6979210596766584,0.5309094064435061,0.9236866465692775
0.060607847041888395,0.16045816029061943,0.8136873887428112,0.04542829814461128,0.4941016415857174,0.876962137953734
0.5008814078043952,0.4266512808186309,0.8818043223419163,0.4106420801100305,0.9569139130697286,0.8146579981367486
0.3235989046935619,0.5318804641233895,0.8768961275493972,0.23922298544644605,0.802383430595584,0.8647278564664589
0.09524184873055112,0.5889863719757346,0.9171312566593948,0.010643161796731877,0.9625982310454442,0.926183484961386
0.6974814435176582,0.31399883038975046,0.8268183919222516,0.03077944592956403,0.8264774423486952,0.9091978522795684
0.6467866792664533,0.5931843719188473,0.9007479346920851,0.45545693631320594,0.8397490235368734,0.9547880894350289
0.6853351631299387,0.06378666119801472,0.9985110845821676,0.37174601824314185,0.985588171228681,0.9064663380564858
0.39675540460444525,0.2750388263246291,0.8450662270804247,0.19162616579297267,0.6419158584224167,0.8460539869747397
0.32402000237086404,0.7023161961179893,0.9342931266715797,0.33178780243704536,0.028897270225566454,0.8516652789273259
0.06668451559934718,0.21125807631033156,0.999852552602035,0.48254047630925523,0.839008161288425,0.8051616642444531
0.11957882500394044,0.7191890483768968,0.9018154702026994,0.5761520370541238,0.8066862328086438,0.8424092180440517
0.50546463693682,0.10115892064500825,0.8666532230008374,0.3822507982032413,0.8724419107708492,0.9766053812171207
0.37076223627041494,0.8060518762614353,0.889953209604055,0.7254924227029957,0.8022798226676723,0.8407964825420613
0.1930454612348158,0.7500893361508764,0.8179059177176737,0.3379508532177658,0.8211369998974611,0.9010879315654471
0.08756175207326661,0.7493440321456144,0.9068536568137452,0.15376938267083276,0.8679518160302173,0.8452863284968453
0.17816737491418536,0.19640426209950756,0.9582667845253394,0.1859492038439869,0.1410240683916932,0.8903578601473952
0.3452860614162925,0.1670091988119267,0.9692479711278359,0.3707518063690833,0.5837047935022591,0.977597743867778
0.2993672010786001,0.6949878144065188,0.9287803791389448,0.22715429268526333,0.9666674445818951,0.9001935282381986
0.1537757984298417,0.7944058537646291,0.9324871614996968,0.5649674172192026,0.8534313706460169,0.8100090569867024
0.11652592107231184,0.5450039529701115,0.8090471571102678,0.26776305122558536,0.9913602662445489,0.8387825283439796
0.4094542039365548,0.6670763488765189,0.8690424937543622,0.09210117334443771,0.8382341221369841,0.8551689973345881
0.339234089551145,0.3475633398914327,0.8068007889497218,0.21976793285635132,0.9581785138962307,0.8189151271579662
