a,b,d,c,f,e
0.18382751923252902,0.7011649625671046,0.9732345936020899,0.7423510158448179,0.9435239215747495,0.2576272396235489
0.04607059693969343,0.3030611921378007,0.965383717955764,0.43060392030222094,0.9622045177497147,0.9569811004727173
0.12081878580499293,0.2398526953589371,0.8673445667590404,0.6690133290621456,0.8136517904690148,0.9521432506735992
0.47544730462015544,0.387744694566418,0.8220330576508884,0.06709426657278533,0.7941296354775347,0.9597275291644519
0.16316319576436217,0.5281747011661462,0.8777336137697865,0.5408954047105892,0.8128428365630828,0.9979223816315033
0.5828986330724242,0.7040686726455218,0.8003011464666895,0.30275603761332776,0.9818952747022296,0.8575553022082079
0.5781366212582011,0.4492762664086257,0.8711980465434335,0.5221556860883009,0.9776709046040898,0.8699744827817191
0.6066185148340123,0.6296609806684534,0.8856130894832103,0.2884786185924489,0.9126065734377128,0.6768730454286407
0.24102688287542828,0.21616573344228043,0.9490152201462168,0.4149940896326117,0.939433539956104,0.2911035036432732
0.20856251746684276,0.44039707831478725,0.8854224966635539,0.22425500523477476,0.8263249549025895,0.8440542947603404
0.030605890951413573,0.46599142803630894,0.8352342650708444,0.5620976257348742,0.7589585263742773,0.8707737153671814
0.6131161785831667,0.09908742610435956,0.9607356481231514,0.08151988834480821,0.9943594902331381,0.8567852026723856
0.2630818679425068,0.6125054978436673,0.9303206295420018,0.4315353721340617,0.8865798947568934,0.8506941999884885
0.11311007092196251,0.5487208450553935,0.8513646601245191,0.2315534675458267,0.9531347328535874,0.8647150565098076
0.05978050279930497,0.6644889156176037,0.80916166905406,0.046133644414670535,0.751998690199303,0.9163264544393555
0.1923143256888738,0.7442578876925299,0.8036616616970548,0.06866530197527386,0.7802785437488413,0.32424875379234097
0.8633754096663405,0.322348521415566,0.9304944168152955,0.20350081739282583,0.8764998928541236,0.11399296383568
0.06656785931838684,0.25899541738592724,0.8369398508362977,0.6281125048333607,0.7923347379814578,0.9614909091568611
0.5918941629992379,0.17606036359649474,0.805733078491951,0.4830961125699087,0.9158496392158861,0.949268413792363
0.5840741654559162,0.010648425299550623,0.9634024336883887,0.5622140370982497,0.8723353889114472,0.9556569290219307
0.08377535576603211,0.10799815754262992,0.8283521899698574,0.6827863212473222,0.782201331768684,0.8729129848383839
0.2580296482104001,0.3484935614693915,0.9503636479685422,0.1669614930361879,0.889407309383632,0.961433052006181
0.18803978883541947,0.13420532495981688,0.9096360416856266,0.17824842755503,0.799683169353392,0.9000710678343099
0.45828629715751573,0.4708495649238933,0.8376322310922526,0.47195435257068385,0.8247535358539747,0.7332251822012559
0.46089354842099867,0.19890770113593154,0.8446928115158421,0.026637480031572222,0.9281719661486416,0.7601511877912885
0.6067921214389992,0.2789525173976238,0.9831101236041926,0.7616574153840002,0.9090292917673037,0.8716248445925232
0.8208419280186959,0.5386366855002316,0.9792418962093079,0.47388062450424084,0.9987018744096766,0.9656010550969986
0.793151286287708,0.16296202431879436,0.9996242077443153,0.37050087012153504,0.9832335551575343,0.929849544814292
0.04674843222364042,0.05433719837885395,0.863650043348333,0.045230396116431454,0.9062936344004567,0.9880488537932662
0.05286597799718755,0.7231021562533403,0.8200242474930938,0.24156046203377746,0.7417176077542804,0.991115215338679
0.26380878325917706,0.6073331326643779,0.9484410564209572,0.09083101618895435,0.8669224454208488,0.9734856988318801
0.053672005514141995,0.33616990655369394,0.8155684433047031,0.5916484993815284,0.8988225873471113,0.22359658270923302
0.4309148408033846,0.07567293364262279,0.8593276949139583,0.15608264466070867,0.8144112285991861,0.8025797714423788
0.8396343051268527,0.23593067667184842,0.9396722336259326,0.10534486472797214,0.9866252508835351,0.9953385959798411
0.6502818462121444,0.7056354424128339,0.961233392140471,0.7587178378590705,0.7965248820301034,0.9198101736778848
0.626139646618312,0.7438000743971689,0.9498241149494469,0.6842660386540796,0.7946993492115556,0.9531828171417958
0.8629151854405569,0.0470433393264163,0.9609348988164849,0.006569512549032152,0.7564177265409283,0.9698787764901964
0.7991443713463277,0.4718639103485219,0.9924722601735392,0.33484161541870766,0.8087153123540007,0.9339552574000392
0.41129681685708563,0.49751268395595993,0.9338467792669658,0.07268604730074828,0.9749244500840463,0.8552634062233265
0.8347617440072799,0.27183769112571804,0.8105715593209205,0.6668237389244724,0.9097116965674863,0.29540807788666684
0.6600543220267766,0.23334936757523772,0.918914917058912,0.3381923492457351,0.8899838825001567,0.6543234238526028
0.5001649229873092,0.7271024421513302,0.8166585978105076,0.5207494079303242,0.9478020777568618,0.9003775244063357
0.7743260672670718,0.001596503209296829,0.8389410801877444,0.08127291306348726,0.8573563277500542,0.9238693564231064
0.10773089469454282,0.23634256650613183,0.9729902163535633,0.25818670502364516,0.9143904626691945,0.9424409995710727
0.3444035867904492,0.19293097126251377,0.9966422042160771,0.4511594678959591,0.9941948901330608,0.9895299868013029
0.22538868739832818,0.6400968220528928,0.8613840173112792,0.5970669755988008,0.9464907551877757,0.8983587981437072
0.8053191652476798,0.40388557787590607,0.910751238331873,0.17048903738639254,0.880504847743711,0.9605789032928789
0.1164130387679321,0.5213738561362837,0.9194922110618852,0.07173474527216747,0.8757690658885973,0.19285059321708029
0.3534703067068489,0.34746726913495823,0.914038010813046,0.2652964982854922,0.8060633720947297,0.5282299011504942
0.10706510286711776,0.4432134108813491,0.8873971875931315,0.006782727165298055,0.7580792478007033,0.9322951769941042
0.1863448371073509,0.5233062155008066,0.823476280962169,0.06574750261419168,0.9704753374585445,0.8917682808492319
0.12624539125891118,0.2063449952585913,0.9444014530164685,0.6002607766777532,0.7972037043856788,0.9882522506077855
0.7938941871460347,0.44245410945809616,0.9381230053467493,0.2529656716783427,0.7592074141124416,0.8889323338926213
0.3273726050396953,0.6209587371989269,0.9163827085173603,0.04050364547561221,0.8725878272901355,0.9221342688496205
0.5116077272378899,0.37647071097156304,0.9202629641994536,0.20477155642433922,0.9498607165030775,0.8971292303424862
0.6720974154110281,0.4239235989610889,0.9938093827970461,0.5549497291305322,0.8980760560128707,0.30673960387234334
0.4010697601649725,0.20038441564925027,0.8090946219369562,0.19238530833391942,0.938636926427812,0.42263321395285763
0.38376142707839567,0.7337224839840567,0.9295887675551081,0.40349923785078,0.8186235772491892,0.9406100533149863
0.4127515331416536,0.0032563218965643848,0.8969394629238272,0.17716039012364249,0.9382380765143754,0.9932370303050753
0.7257804510581307,0.41623799051220906,0.9681843913200961,0.09883973597576144,0.9722502311155629,0.8704119147066087
0.4500812137041628,0.5049935563107054,0.9329819134096825,0.056503831120434486,0.8189026343276329,0.9760524484076327
0.614228058240854,0.15272577694697767,0.8322837432425009,0.3324587608149311,0.8274519971451396,0.8748531947606305
0.08037756866689304,0.24451036881515686,0.9175935186062338,0.42793914189948296,0.7885281317458342,0.9494571458695656
0.33589292055159686,0.26981586171803396,0.9096139806613559,0.7465841102224131,0.8661600541173259,0.16490519686395178
0.6312969415468453,0.07846804923273992,0.8774389312708953,0.7173023731168269,0.8941788128454589,0.14787872801550098
0.5546998040177414,0.041796481312080275,0.8954712816707868,0.7601417135187002,0.9265646290621553,0.9389809399429978
0.5843476940689376,0.7386887507267431,0.9132871611690204,0.38308660233582237,0.879635327527968,0.9845783642435524
0.7317833982537167,0.478513985881342,0.8927447160085609,0.44244830001839475,0.9425803375439618,0.8774007965405403
0.2043471796451984,0.5273892345904345,0.9940405134698679,0.27758529123348036,0.8334048261865301,0.875934898290755
0.7929247644665426,0.256103770300599,0.9316887655809996,0.3726960748200476,0.8472802177762895,0.8781743093044684
0.08397943391288386,0.5191383688689396,0.9434954409187217,0.24103854839405447,0.8442293987565983,0.9869038048696233
0.7703916654441209,0.3396918510686082,0.9424641503435849,0.44444527133525447,0.8791840106591934,0.5216113276119981
0.1306893865314332,0.35233927378297347,0.9694118263350171,0.027108828071838183,0.9626585362814346,0.3860625611716782
0.5408060593971022,0.5661910780985292,0.9974367248704715,0.5203064961725722,0.8618451750894368,0.9119641728153677
0.4603994268863151,0.32612843707738437,0.9268203744069834,0.420625011866414,0.7755699331058954,0.9629937644507022
0.3903482230023636,0.5518060716947641,0.9783280376609618,0.5459387087458296,0.8872393166293049,0.9515276303133188
0.12738472003050116,0.3136232767099756,0.8587139060868015,0.31120260475301953,0.7502520685004709,0.90998885370188
0.06868105696450451,0.0007606049653864355,0.8399402255532807,0.19409390086730133,0.9580554716417257,0.8814230078866043
0.2877198175849828,0.40624243922952685,0.9763105853382789,0.6383633218658383,0.9917418044225399,0.9783710491386144
0.47546115785706833,0.5658117068704336,0.8480882433799575,0.1894877840636458,0.8829836184553572,0.407051616583909
0.381427263547475,0.10156730796023408,0.8502533600528999,0.16883191072977688,0.8402849171391225,0.6818615510452741
0.09933731411549025,0.42804239996198074,0.8656577818566857,0.6458240194958547,0.7872211704496159,0.9086675349183184
0.7837309326180827,0.35032367108495543,0.8548708894785899,0.23865809645843372,0.939953696692311,0.9023262478899359
0.14130459263281023,0.6668487953173914,0.8548248106325569,0.15399699271456743,0.7865707236401149,0.8814391157479198
0.45401302656436043,0.24723486386675173,0.8481385342678144,0.7136271781760021,0.8325705365131876,0.8875248854409494
0.6651674309447475,0.3212683512672174,0.8589938010481525,0.3021907342364064,0.8201587098349624,0.9463365170890992
0.15598929312029897,0.3909547590772342,0.8395991771374679,0.42297995710886427,0.9821856333112697,0.86016891823082
0.06691608278914478,0.27211016486676465,0.9289122020198743,0.6607909536364106,0.8335954196195005,0.8368628804406798
0.10765197842470645,0.3163344975202514,0.8933995650636104,0.1512004070257554,0.9908564501068835,0.01139977432723247
0.8082975830639605,0.09223650431581948,0.8955068748838976,0.6439369782127338,0.8458614187074817,0.9384379439747609
