a,b,c,e,d,f
0.20611944177749167,0.8181713456911415,0.8244269899776574,0.18997587117166367,0.862303109113277,0.6912987299783048
0.2350845043897552,0.0011551634277092659,0.871777576287753,0.12962299389190304,0.8913852832710681,0.8336087401985378
0.5122735447014349,0.2225274399974399,0.943970569339031,0.07319455803996024,0.984097621744733,0.895158893885839
0.5728802651563906,0.19579690510640985,0.9540393282436141,0.7089975888641382,0.9794770889811966,0.952036058917571
0.320664729305992,0.6134603704821735,0.8035896105419278,0.359991924449362,0.9274434206543408,0.8191669983066464
0.05231328147943005,0.5850746607772129,0.9186241626973723,0.48428928907488017,0.8763253260990481,0.8104543762211619
0.11211431191313262,0.09204249902139498,0.8895923076531383,0.795645566720475,0.9458282041621536,0.9049655811211459
0.6408234135975478,0.404604394613786,0.9695377652161234,0.8664904845662551,0.981991047092387,0.7400044555572032
0.5986917360379179,0.6646408438174969,0.8092265648213635,0.417550725845435,0.936004851633089,0.21538849586678346
0.1309218579082992,0.06273882003751445,0.8473330581681675,0.038124097583692784,0.8862838475182241,0.9664450553987731
0.36347114428597244,0.7440123833517203,0.8528778943993168,0.059764645966379926,0.8702120560597263,0.9855625079712103
0.25964617485545366,0.5465136249697926,0.9705520727128577,0.833318912116771,0.9533087304066516,0.8533709410734942
0.6931000850123368,0.797333031208608,0.8691510800548472,0.12118763522329153,0.9963369789405767,0.9566582335177922
0.40866832361109023,0.7686313427705952,0.9686777321700402,0.828377203665329,0.8977697381172264,0.8821466976413794
0.5183759208533014,0.37205928255152454,0.7686444602991005,0.6003473036279896,0.891476862935634,0.8276532963681714
0.09115474182579862,0.20215974722871893,0.8968374089279125,0.8924623487351704,0.9368665854153024,0.2640398420574809
0.15734164288122313,0.17063707605255626,0.9167490979253023,0.1162013317032791,0.8703233671687064,0.5029825273849641
0.35529950611334055,0.12517078511094296,0.7996557444001667,0.8127182534034458,0.8917066231402236,0.8741458467054557
0.08631343519587102,0.47700889602221624,0.7967894593584177,0.421514054383567,0.8663584084763055,0.8272096243332004
0.2590606769301736,0.5802107746258492,0.794693283352742,0.5570060256875635,0.9652753629395586,0.8806415003319117
0.1590754964651855,0.7518287295750743,0.9923193770114516,0.4827110110689764,0.994452207975262,0.8280131925165246
0.6857330464875594,0.05963687726047815,0.919878065010488,0.3020420479197242,0.952046235780629,0.8887446756564638
0.6581950959360098,0.0005605657710716083,0.7941842551411006,0.18099098407475753,0.8846017822112983,0.886248912482908
0.057503404504796816,0.4369118928750992,0.7585463450230641,0.8864628658123539,0.9573829450327928,0.4084423346137327
0.012176257411743947,0.5796132800287577,0.8236770143989279,0.5367626566747556,0.8751426774329119,0.13257070318371
0.4943283967548523,0.10746501923497842,0.7797214300477577,0.5495970059144198,0.9890689830052513,0.8408565249860976
0.2905543832329464,0.6429134191770054,0.848081972333103,0.6125553142010518,0.9971736104867616,0.9401014691247971
0.4217673592725896,0.4429473123191393,0.967657845068185,0.10465998117685656,0.9290751205311262,0.9450888623785717
0.6268137215621276,0.17861206361803283,0.9616415401982603,0.08568147528244227,0.9795897172494281,0.9481861668248839
0.2082389668754502,0.074767180396648,0.9534611515888844,0.7319597443513405,0.944467525838013,0.8338482746519431
0.5302559909537964,0.3901344136061231,0.922603652367265,0.6633581412050159,0.9944052748127212,0.8907176731836197
0.43372106577657976,0.4506279271056523,0.7652802986304764,0.3811893121818363,0.9660493604822022,0.10460251431428613
0.6049598608012027,0.4814107233698317,0.9205112532937215,0.04514145160887426,0.885180356601776,0.2515667703996128
0.6641987950948466,0.7239050661584134,0.8001695433099808,0.5823818688720029,0.962020611724059,0.7847437645948938
0.5370205732973302,0.7988506528876937,0.8776421421837167,0.6046261746990151,0.8746273699329878,0.7912023442386553
0.6309633857352545,0.5614977370707884,0.8800117974758047,0.41170115340681834,0.9274219436268389,0.8621225478830536
0.5062894480882517,0.3419738596593216,0.8254147562791752,0.24778621843319043,0.9121639522875784,0.9471196319948968
0.08784817501904109,0.5483862732577127,0.830423364849261,0.4066801046976228,0.9060082274772164,0.9532788873826233
0.11696352296001306,0.4215614065409711,0.9348694179289645,0.004968091549072496,0.9794758031766586,0.9975288471129045
0.18175098033223616,0.48747803225998193,0.8248710631981264,0.4813157595839914,0.9300489312523763,0.20081310863165264
0.5708790839799505,0.5069818738106533,0.8295144122607732,0.1941800849788512,0.9943114493597961,0.20076262797968492
0.6485614136987014,0.215018041360904,0.9456792315238088,0.8544526648560378,0.9061212968637844,0.9545216266197014
0.5046374557287175,0.7053180255815307,0.8738947735961579,0.2980946892741573,0.9971366572628986,0.928607735745169
0.27795482230394564,0.5950658873085412,0.7882171573110609,0.3569052523145585,0.9419454781353163,0.8438413604278934
0.08551300367877994,0.5313144911102727,0.7853978517267806,0.776267408974716,0.9370499841111408,0.7952937086754476
0.47275015167961115,0.010790623760372474,0.7593526485427842,0.887606661058545,0.995166390477683,0.9742487061150144
0.19489031757650357,0.3136453639163048,0.9049386851523198,0.7281028475623178,0.9415132334305829,0.9608429548000906
0.3903110493452312,0.4169287417102716,0.787234130058817,0.34521707244494015,0.9912119137472082,0.49624537402999036
0.4047920608434432,0.7983842389290876,0.8749018916119888,0.03130698467728717,0.8747473985473464,0.5455157872568189
0.08032774701833234,0.5991124077912816,0.7764671274181909,0.6214382472312033,0.9900883293327275,0.898665354038161
0.058981771554151234,0.7526322024124119,0.8269183466550352,0.7711446410419307,0.9294612224916384,0.9793102955802688
0.2916912761670063,0.07387370432164642,0.9578632149393423,0.844180526424208,0.9900145840545714,0.8396257102955
0.6194109914799892,0.006045962357273965,0.9239553632583912,0.24945654080920107,0.9338408301098834,0.8771971231150412
0.07463273903004504,0.5678929467033254,0.8693525328443634,0.12044807565492824,0.9134449888338856,0.9075161380415497
0.07123177109572912,0.0679389975912969,0.8690947964341883,0.879602429605044,0.884786631592713,0.8330670895993181
0.24369414572991005,0.24873250169666902,0.8302439747885346,0.0011723192207704015,0.8959072440694547,0.5063899988731757
0.13446996224861266,0.6351590068657036,0.9519661317602108,0.12682489242830608,0.9265768124934525,0.1839616291740431
0.43701086412857987,0.7771397050597875,0.9312819475893779,0.7465401644580725,0.912171291587077,0.7835521870134426
0.02948738872026926,0.023587824345509916,0.7773297009329865,0.8005455080250543,0.860856296502763,0.8312237944632572
0.2087696746477628,0.4568003626425894,0.9221476851805568,0.4043956201420774,0.8978870774899137,0.8049037507431109
0.18262404445644329,0.7181536167246644,0.9828804989926632,0.411420954919199,0.9210422786666214,0.9889883499011646
0.6750341216648269,0.1446661907945491,0.9882495158756299,0.07835056278784712,0.9860445532324418,0.7711071370265994
0.5167566923638398,0.16457647773432818,0.8415151289243709,0.43449336626862417,0.9641952895056815,0.9525533849343037
0.6234322391034828,0.569621705455966,0.8337046298593027,0.834630525786598,0.9509175430660347,0.6960656499018512
0.2658718671255953,0.18712085256502778,0.8819363931431731,0.1942019266708951,0.9683794251019112,0.5461875197882072
0.48744341332707686,0.04843722614615767,0.9848685043651115,0.6048786701237054,0.9608034546982445,0.8105468109488781
0.547891277070848,0.782384774814345,0.9174514610053248,0.07221112277254498,0.9318530306804392,0.8556395844435468
0.6795257692939998,0.25243227567047344,0.8227944790350455,0.3132338114150883,0.8657782043282817,0.8362338802631963
0.5944521584899891,0.7778921947985871,0.9019021551786597,0.1462553774536017,0.963838566715208,0.9946581254403382
0.6911076552098695,0.1361473766937567,0.8383614313979321,0.6588893770873775,0.9091500221482433,0.8256761271595771
0.29145138866127235,0.8371021407221557,0.9188826184199006,0.16653667322908078,0.9414788730197976,0.8893174151176634
0.6516439399202614,0.6500288549419355,0.9592765596440446,0.5544775221292595,0.8821988875972562,0.6472069289968791
0.5798704574542124,0.33096048660249816,0.9734824777280885,0.5244845840209218,0.9221826586459644,0.1591008482261075
0.4705299281371912,0.6395425434122948,0.903166219812725,0.6557093340888155,0.9785738609137036,0.9059287572354282
0.6451871623753368,0.5222340306781338,0.9222374938495713,0.602134927384991,0.9797056077278744,0.8181978618899987
0.14912982841719222,0.21427950285018035,0.9464912301251809,0.28548321647155545,0.9562355992935493,0.9147433758924259
0.36949622740842825,0.16293391269644023,0.7531556170400797,0.8344894751339883,0.8954856045425076,0.9389620385517755
0.6771090384974248,0.12063688212464414,0.826484865894962,0.48836443738513413,0.947647044653459,0.7896854200481707
0.056565736304033006,0.09621337060958521,0.8519584338644018,0.5308712804207244,0.9063154519218857,0.9273686783453812
0.18093996390155012,0.33940242850930097,0.809493864994168,0.19377554754466628,0.9875549778474251,0.14705917152195622
0.6446293907377609,0.29044606811513013,0.9466668342945174,0.5320460750601214,0.9334055155891168,0.5352832987593213
0.422045584885103,0.03845506910718403,0.8659428324413644,0.4102999469950344,0.9912148602122761,0.8005619658847097
0.07345665931079816,0.5732201909600464,0.787895757803199,0.1515119598235601,0.8930510555515173,0.8716438820036301
0.15338205342250646,0.6790544502146364,0.8380607856513133,0.6537684173766852,0.898690120738462,0.9207054960929615
0.6788726555867513,0.6359813859623016,0.9091906901885216,0.7000201310680835,0.8666997754128918,0.8565137014534853
