a,b,f,c,e,d
0.934273244436951,0.6489245409599402,0.09384765963248924,0.40185916461766963,0.684527382571067,0.8986437937816366
0.9941343714050064,0.9600385728923535,0.8944698691626624,0.5463060972846697,0.4020254728141776,0.9666339360599134
0.985367316017284,0.9254085602342239,0.971050029395702,0.902519768171536,0.8190079399217123,0.9018280738064732
0.9964541059675838,0.9360034706412521,0.9976204164454284,0.9169830889720015,0.8906907080155803,0.9015013912197405
0.9268825714105868,0.9807488842739591,0.9038433885064113,0.7678191917468148,0.9987788737463801,0.8631187751671519
0.9235005171473796,0.8984870187451467,0.7938253176352882,0.7949499792751422,0.9188528955469308,0.9078469369662362
0.9175594799784808,0.9025051715031781,0.9380835732462601,0.9058954911508852,0.9976911619110743,0.9366162539294315
0.9686672408827878,0.4274674480849062,0.7770133320841388,0.8631854061218563,0.9649687097921759,0.9129318549832663
0.9269302495084524,0.8249144275339807,0.1008077367889496,0.6432335394300494,0.13004974681422246,0.857254713094974
0.9714716484884367,0.8798128357076413,0.9906081274321041,0.603144229226977,0.3524132877072895,0.9369529003547905
0.9000352752406808,0.8993041317705748,0.9715090945896083,0.7670526817144403,0.9184345052297049,0.9960244245467568
0.9707113233043909,0.9241595499515243,0.8720306906067596,0.83270343596623,0.9791418735327606,0.9706298436512135
0.9252210563795196,0.9883808475087686,0.9804402299158808,0.8741131282594375,0.8399244646305837,0.8961194474181086
0.9240889332929105,0.9579400147006987,0.894206501510285,0.770458217602578,0.9066072091000326,0.9221392028234044
0.9005528882070908,0.8521583114253892,0.793146265728142,0.7311947053691722,0.8325090416051338,0.8778042295950338
0.988196813988557,0.5920523683693775,0.5633401717631116,0.8621105258735927,0.9871293406320085,0.8971093639003915
0.8978470700523096,0.05531333394653885,0.6429114637056584,0.5379724477744154,0.025007420225040586,0.9328420360714028
0.9549022623922939,0.8564291684159798,0.8418287328153176,0.11328380100255378,0.12961879874878326,0.8750854704005683
0.9473552415302917,0.9793249951808332,0.9008896212429083,0.8927963333061973,0.8946299371054054,0.9858052369758626
0.9846191565774507,0.8593335709197213,0.9077775548440649,0.7608057780241677,0.7710559584008807,0.9818345096371621
0.9576801258328962,0.9155111425056188,0.7968198974090747,0.7401283187617671,0.8030905618624561,0.9645677534683093
0.9781289650863704,0.8953508976519648,0.8661301565179397,0.8412137034564153,0.8097680212856091,0.8571188530921412
0.9094427459350135,0.9302616455243535,0.979210048999601,0.7886568073781531,0.9234867493975266,0.8637831134650088
0.9327249513005983,0.39238160551379747,0.496096130782235,0.9063928385465169,0.8892871552446964,0.8730859673798298
0.9446201159225678,0.6261243512297956,0.5683544307423606,0.6016079035145876,0.49312677156352186,0.9662021928891156
0.964237717903974,0.9618377459960301,0.8699258305116503,0.40557071728987376,0.16193088807018735,0.9182656152609101
0.918311577180194,0.9846153116509708,0.8765016727262368,0.9516832913978601,0.9443848982206005,0.9121806698963673
0.9690690156452756,0.8763278083686419,0.8088633510387744,0.9272390305995196,0.9691869484323797,0.8857634690573152
0.9237378434536393,0.9155446629685966,0.9521653910854755,0.765587445587826,0.9593535324108537,0.9636989621089618
0.9440368395707376,0.8457324761619325,0.7980680283941894,0.8731498199695991,0.8719674151073373,0.8704832273909396
0.962964381133107,0.9126784955122772,0.8334266682785539,0.7590353207431563,0.9805715362751498,0.9068882816407917
0.9109661137919405,0.7240343382257637,0.3699574561801077,0.7339543263715691,0.8402677384207238,0.9718517699963668
0.9014136296759213,0.24154923132210057,0.5955817255536259,0.011821435638288805,0.3879866405728488,0.8751572968031055
0.9977547998330547,0.9703156020159756,0.9149758014121869,0.7266579227427801,0.30521059446857685,0.9776354634153539
0.9361978788326846,0.9062478062892313,0.9301976151875258,0.97662393856896,0.9145148461443002,0.8841161368744525
0.9791916483887274,0.98601455903691,0.8146868983448489,0.9050657159821175,0.9261179873704456,0.8720558147591492
0.9955214814947224,0.9316960489198128,0.9567946276639848,0.9216277341751906,0.8553867310419735,0.8597718477239102
0.9815636997059476,0.9472710569015624,0.9370987638476213,0.8261869814646682,0.9578979696795689,0.959510550470188
0.9342806548619657,0.9483655675497095,0.8436440742970237,0.9881071796696876,0.9346758700441831,0.9769076958102186
0.9112868805823466,0.4363660257691705,0.499746246272098,0.851361568156293,0.9074133299147351,0.9994924846420947
0.905034817588014,0.4521221819543086,0.7358641469606179,0.32832267591848185,0.2775372597766929,0.917755872096831
0.9201373496718378,0.9891883464926898,0.9368242858872176,0.5530328136737288,0.5559823696091064,0.9848442295381984
0.9763641081534026,0.9291426109028987,0.8405950924495385,0.9775815403453492,0.8514162253067655,0.8563958069352033
0.8917333912917355,0.8817234785621442,0.8419797126732995,0.99709246767882,0.92004941073149,0.9536731792969289
0.9056074280946524,0.9844751079826699,0.8543985480003737,0.8676732287277147,0.787076017719151,0.8633734271574179
0.8914441795270465,0.9186924693376619,0.8397870660099332,0.8712274867472347,0.8315810335332712,0.9902270819911251
0.9685901265898427,0.9745395616420449,0.8629837265834859,0.7728414840143369,0.8682401388224931,0.9536667306576907
0.9596380703105126,0.6868633746086212,0.7717822324747096,0.7918756571004545,0.8958019621281115,0.9083833242416676
0.9658603337422288,0.7278102750230907,0.1813344418219274,0.1830013646223324,0.7415251033302134,0.913625823129177
0.9965601688233391,0.9220335441349012,0.8613366645188041,0.44994689596296755,0.31036020956755717,0.9453033012587114
0.9209947201368964,0.9370273867873267,0.9356243417855483,0.7466384300446967,0.9074425333880491,0.9733630863477992
0.938634837013288,0.8556061495119089,0.9969247301170276,0.7846835924652402,0.928145987296754,0.8977243059194175
0.9972213818935171,0.9328887483815003,0.8693938121943283,0.7938669984140694,0.8564376710778875,0.8568571953301832
0.964167245347998,0.9899494217490499,0.9073708915077392,0.8888896888950707,0.799139478322556,0.887787649012552
0.9036951515331895,0.905003303091066,0.866820115202032,0.8945985866660033,0.7742225052685123,0.8769269664561399
0.947636609341117,0.40601819535271183,0.6135491908138846,0.9161732229242587,0.8289453440698561,0.9757121353594667
0.9598929234971569,0.6594471237961117,0.48664681818927613,0.0713971089477143,0.6710377993711133,0.9135843572193247
0.9237089838507512,0.9415835065594549,0.8877462943218869,0.4958121152114272,0.7163311581149875,0.8524484262691979
0.987439913782855,0.9444026191979005,0.985167894077523,0.7617177628871095,0.9905187206139744,0.8769375181660218
0.9380962025631258,0.9636571922890491,0.9131759153902582,0.8685910900288791,0.907430332097348,0.8934433133073498
0.9753254910693556,0.911734292327504,0.8935386082234062,0.9714673188386814,0.9479894671193756,0.949593614285539
0.8936124643089864,0.9197774307968487,0.8083990997707462,0.9391847747946519,0.8655549383906621,0.9649360324456732
0.93214908114875,0.976285112188221,0.8239607795880599,0.8001814227841327,0.8781806867882347,0.9241478763931069
0.9237082154982688,0.220649771743363,0.09724761210597072,0.995077244460927,0.8768363268818401,0.9854209981633464
0.9559108204978026,0.20279203833283152,0.35943984290959413,0.5024868396539636,0.3033920180571565,0.918938038465483
0.9149061356040082,0.8845410821765526,0.9414988382960694,0.2654536604806074,0.5405063428214018,0.8958841675790029
0.8921164590365472,0.9618993366315391,0.8498252686250329,0.7815649483645918,0.9956725245233244,0.9355879022030287
0.9211053218866282,0.8387771952770837,0.80409216055072,0.9111363122930358,0.8737328264449931,0.9362199146950102
0.9379584859374044,0.9381613512688126,0.9864275381317833,0.9464170473780785,0.9764718477069397,0.9121045091739097
0.9698744458038867,0.876790404541034,0.9856260128590458,0.9204258379178605,0.8523259105636598,0.8888794131310943
0.9873721828801966,0.8745749760338384,0.8793178750282256,0.758667508060048,0.8100643249757745,0.9583598021526235
0.918371062899376,0.6888867652457565,0.008176494611081957,0.8689615624569348,0.9594268550394995,0.996630807455839
0.9638847382810521,0.13478523279082724,0.5892018187857864,0.7107604242771073,0.663271207503651,0.9222260647877184
0.9668341255234473,0.9870181454766502,0.8243893937909893,0.42360261147600903,0.02059732701046259,0.9115276974000733
0.9215392728619951,0.9565037091443838,0.9523746818316742,0.8063720819479734,0.9657254145530534,0.9860621805489739
0.9086428514819076,0.8753736922049785,0.8915047365628626,0.8023169744223667,0.9982347388152233,0.9282729924701526
0.9659191433290173,0.9117271683732542,0.9961489791384762,0.865575938009311,0.884220277525579,0.9296859843508241
