a,b,c,d,e,f
0.9887537095073785,0.7100008729385431,0.46049668101328944,0.6552520042665376,0.5984388463856949,0.8742470147294468
0.9596848998747072,0.9764591803436193,0.8860630480290572,0.18912940958352437,0.40807927008461986,0.9969256707271564
0.8831098425193343,0.9148264989639626,0.9736201504018565,0.794833523231875,0.8746635615610673,0.9842311452084687
0.8936398362863046,0.852909467800441,0.9373906781899082,0.9825641215586345,0.925777718756396,0.8309470887347341
0.8794264980097886,0.9957289300343952,0.9966451547653791,0.9605921029057162,0.9378314810939004,0.9229792178286687
0.8786316057999706,0.8570525117439513,0.9288546159660512,0.8302992655776784,0.9192195711658525,0.9099101250225006
0.9494958435634814,0.8422046013021262,0.9042731579039135,0.9908131238782071,0.8719952661592519,0.9923545891827923
0.9327421760925546,0.6611703396297357,0.008808375275773299,0.8628990866946361,0.9252231416905351,0.9296286287500655
0.962646341434488,0.7627951028951214,0.7834906248737585,0.5570063092688604,0.13135119876096069,0.8057846339854076
0.9050544424654037,0.9183187624519016,0.9262483511303148,0.5590502403898834,0.49195489206813986,0.8443614291742589
0.9838141583964992,0.9070456722120369,0.9507770329382815,0.8692051229789498,0.9074467749946787,0.9389326051680964
0.9859024781387822,0.9799862545722264,0.8951348122509931,0.8133026733056661,0.9875210837536336,0.9582921960658328
0.9967871845769851,0.9954064006138197,0.875205824788046,0.9051523542202147,0.8760747189230486,0.9696580624834905
0.9023845755646404,0.9343261083661731,0.9267505636828939,0.8828223537370354,0.9611599454916386,0.9560606352441195
0.8998618928660884,0.9638744806535198,0.9823986405580508,0.9297290586544539,0.9881082236847919,0.9237229072564187
0.9778863269419602,0.7625467202656351,0.7972591710312326,0.8946421477838549,0.8751179424746173,0.9583391121774997
0.9435165947965614,0.2897935857367351,0.4757236062262625,0.2248916571071483,0.14021455664828267,0.9782961532351739
0.8701896343384121,0.8566035895485714,0.9567594903257477,0.3846820908480109,0.22979388310097143,0.8328502089346929
0.9347314021547071,0.8504434591056833,0.8595964361689789,0.9086713169999698,0.8438559276466907,0.7564911111574748
0.8883267500314239,0.8766575654517872,0.8440000582980568,0.8896255744966675,0.9367030255117559,0.8310034395073154
0.9865456368593941,0.8812888462989878,0.9875368955686776,0.8970180098727365,0.8744030499528984,0.8115688219597872
