a,b,e,f,c,d
0.1834661734304496,0.8649845287897246,0.6466031144582923,0.30779039593709995,0.9661882347273353,0.7511823782283351
0.36778708245248504,0.9839340315783347,0.9479871061025145,0.8544615364805745,0.8543272999835904,0.7877261845070305
0.4479657322139036,0.7443423314646532,0.9843876791679989,0.9688734433915439,0.999868064841332,0.9976309116804047
0.3869896116455028,0.785091742332892,0.9182921097849902,0.964710370031774,0.8362954385761743,0.8134356629590834
0.07201833707325024,0.7398711624211523,0.9233503790843016,0.9981273715134218,0.9251508363996014,0.9838145766357952
0.6133657210669644,0.8232816591055319,0.9720563711713586,0.9995395560171525,0.9323256474512046,0.8808214078409212
0.4843073278275798,0.8832577963429057,0.9292238756894841,0.777000822351642,0.8224418617767428,0.976551766983356
0.6336777755765596,0.7339569990279036,0.6662957287661015,0.6272009649046578,0.8811074510312261,0.11165643318880802
0.09593248672180157,0.9083058605521417,0.4088983234981576,0.42495227046029943,0.9735208097464972,0.18612542009564426
0.6589933719312531,0.9338951298478358,0.9284724768245076,0.8211361836264942,0.8554740891715996,0.9462229025976294
0.5089324847422816,0.8685197222223852,0.9034122837213877,0.8486602446066048,0.9252297579135091,0.8976037233617891
0.7372423271916861,0.8877154031954629,0.9487275806181168,0.9912205180197198,0.999627344235873,0.9642688408183012
0.010679606476721368,0.8230427709495169,0.912407927836788,0.9062158455978848,0.8278580601393541,0.8349731275145222
0.5167548427861527,0.8853212884345895,0.9325890084070918,0.8893975537677239,0.9145416379028066,0.7923809990560488
0.10821515276417447,0.9665227514931147,0.8755604513454569,0.8045457867118678,0.9453325017921064,0.99849129291371
0.2761523577924455,0.8829244893415652,0.023505795812138238,0.37981077136206587,0.9888515394428368,0.07010795790464318
0.028216764846368633,0.889598445249021,0.816641980822336,0.6238189092392551,0.8204959922591549,0.027731901515333734
0.7099781743389243,0.778399526013787,0.8513402442724866,0.9127806105073267,0.9170147480566251,0.8034465914676537
0.26407485857774204,0.7481558597212774,0.8417533183065317,0.7852712857572142,0.8908015030552737,0.9774772874341979
0.2604682526748111,0.8671655005263983,0.9146969119032863,0.7567146847516638,0.9985756319478543,0.9061045795408549
0.7968431924249716,0.7746252107470528,0.918476838647233,0.9017596246673423,0.8224872172276718,0.9078055213114286
0.0019494737847818265,0.994282736512446,0.9375822257501779,0.8751071678258117,0.8423077565650346,0.906465328294292
0.014405620889072613,0.9556332426271356,0.8273990537630903,0.9291557669046648,0.8871730529051682,0.8724663024966485
0.758858625756398,0.9403046248545395,0.5381462581927294,0.12717820562101487,0.8596817878107131,0.5985785587812629
0.41910885674626314,0.9680746026940403,0.7889485284700292,0.128328479527693,0.9764049496045799,0.6642168604208579
0.6312796997457435,0.9690793323671543,0.941323042623643,0.7716292145905504,0.8683854073531666,0.8475408354553629
0.2509784966332567,0.9657152698359017,0.9730723188007641,0.9276330308185801,0.998918267481335,0.9001703444955241
0.2942842187781431,0.7314950938934468,0.8986444585803134,0.799282521121316,0.8290037170110968,0.8831903096556678
0.7745789278337805,0.7219821108631383,0.8955447653459807,0.9638091935655224,0.9971889827840152,0.9186023849032627
0.6592456120834608,0.7949824114300497,0.8961386158129908,0.781103893017761,0.893575421885073,0.984087767586582
0.589973240505595,0.8331931430114632,0.9579002289761702,0.852686666893099,0.8896906088930301,0.9928593674447871
0.606535093363824,0.8198821887455374,0.3470608278954694,0.6611824257428229,0.8416834935890517,0.06625503730637605
0.39728565177455505,0.7288281930317464,0.3529114788585483,0.5840164113195212,0.8952434972949131,0.06555074996197652
0.2289929831311906,0.8376786773316771,0.9165048089777545,0.8413385021927662,0.9688954337010428,0.927274711285447
0.015368271718401535,0.7305944461867621,0.9440213790490719,0.8911752220140068,0.8938223612885833,0.805156622511643
0.30657480649874636,0.8659951075024103,0.845686943722944,0.9589369869490102,0.8728962049095916,0.9870512096556128
0.3645821501407034,0.7218803371162413,0.9087214986165261,0.8128420027511265,0.8789168405838782,0.9744760446236044
0.530527486512021,0.802198806270687,0.8246348198298187,0.822535872503505,0.8955637505678703,0.9373457395691903
0.7525708298797147,0.8813313437523664,0.8324740667514914,0.8142449030029096,0.9189957817635197,0.8544235211051179
0.29292912042294905,0.7949903968905563,0.6562601706318634,0.1517906268788745,0.9310965037524785,0.5032889435393045
0.0070666110383536705,0.7282049003192119,0.29058585269574955,0.08271008740142055,0.9571281764226272,0.2701852419680176
0.6590982125030093,0.7102267565670047,0.9017174510082171,0.8712502504494164,0.847267165835332,0.9209595949776623
0.59287774463924,0.7107861268505662,0.8706569495707537,0.9178479574083935,0.8202116504598627,0.8647273670428223
0.7600251783827114,0.9031555328623868,0.9886898367848959,0.93737209333046,0.8219847458851794,0.867812194568911
0.18587860049783972,0.7849140465300692,0.8667430925099859,0.8966028649422061,0.9124808542480616,0.8986299764226536
0.6417871944195904,0.9372099947968551,0.9917699364952003,0.9569391904664922,0.8768537408195182,0.8749983611386372
0.7282559307531213,0.819745943971631,0.8745178032718735,0.9397089745721834,0.8512686104268384,0.8533423510693685
0.20691436280604616,0.7454011643685254,0.23865742693887035,0.6462822017774521,0.840896727937291,0.10475382219385437
0.2894798264589976,0.7805171158739501,0.5045697185084262,0.36671858576442856,0.8452980263946653,0.4187168046159842
0.1807462184450246,0.9826657533930383,0.9369470739806508,0.78225357590031,0.8972491311074665,0.9644111264411314
0.1467003958876729,0.8071227183189865,0.9420937783185298,0.895194583023742,0.9590402030185821,0.9972012071953761
0.7205433266961485,0.809015634791471,0.902157141957537,0.8088612536164563,0.9695154763707123,0.9961635870424066
0.14238576203796807,0.7881746958994897,0.8280694329118186,0.7738945853574368,0.8321894369698392,0.7984756695669087
0.6504534997045497,0.9226561911602968,0.9793149725777903,0.904930359575884,0.9818463043659854,0.9084398310040857
0.5464581523346804,0.9305566277741313,0.9486233922583109,0.9127246570538168,0.8345663732655095,0.9484976223372272
0.7702127627297408,0.7391366580875643,0.09546834166506303,0.6154420964056969,0.9363713276397301,0.3245572472112508
