a,b,e,c,f,d
0.18087068284324323,0.8631344558248396,0.8221483441285528,0.6646517478161366,0.11038559968223631,0.7877404647272434
0.3632102332815331,0.9103662042802394,0.9252331857527043,0.9395306786266295,0.8896010979332148,0.19345871738818565
0.5894645953955557,0.8338912261423803,0.8907971017953404,0.8757941987473633,0.9470031680811551,0.9164837242581357
0.06851079746609193,0.8281650770959105,0.8187849302025699,0.9376312081271418,0.8352967308114815,0.9786012122344057
0.31818480166816443,0.9662927094291945,0.8443429332439262,0.9128735426833052,0.8721560213368904,0.9057260383234426
0.5852740661899252,0.9429488797861802,0.8429428601895491,0.9988542728338965,0.95038928383179,0.9122437601419484
0.3954386070330249,0.9385247930487337,0.8264323284333811,0.9952612443442588,0.9786910998537455,0.928732203774006
0.3577969113198184,0.9150965274393926,0.7919321595593093,0.06337771107732744,0.37773280600485176,0.9496027540231733
0.7433707639929178,0.9274224708708128,0.883261878869595,0.7327337818498915,0.4045810505100645,0.030667736676201963
0.6919563283660044,0.8774332823005871,0.7997217452375869,0.8836583143254835,0.9429372391748286,0.29508254595443434
0.3818403039215337,0.8765549298822587,0.9290784020375845,0.8758526749978623,0.9835343482071871,0.97907601741509
0.6093834320833937,0.9165820480224123,0.9616108145845761,0.8920171587795109,0.8333600133063815,0.9968666494052126
0.4325283420138903,0.9666661914529671,0.9481290281387293,0.9706031900444102,0.8511386797389497,0.9574306306522072
0.7437280621213543,0.864014579072505,0.851850448776987,0.8734094175911898,0.8518327090411284,0.9241618504968645
0.6318849038895782,0.8719326095012337,0.9445792715620165,0.8845030818783942,0.9019092877281787,0.896423877997906
0.6581776949419693,0.9809329182973515,0.8664628427246597,0.5317045776712063,0.11264841002495286,0.9791398713327553
0.2690690422515444,0.8510792843200633,0.9689577579083325,0.10250481188183834,0.6878319547115288,0.8293810249691165
0.637199346812937,0.8685979473798721,0.8375629495911119,0.9978350873491066,0.9886429818705781,0.42671679348304076
0.20658850798748804,0.8520621569251213,0.9233216435390856,0.941915340748558,0.9067354483249725,0.8972394358473537
0.5929970299668047,0.847772022585852,0.7933693106076822,0.9806048742314163,0.949720178081795,0.9814369919380519
0.15761964043998009,0.8201409563511862,0.9211728559552641,0.9384456582673875,0.9318425925295271,0.9348546133343305
0.09983965211494233,0.9372427006647477,0.8184039594782921,0.946707806480479,0.904635795986257,0.9434487381117659
0.09358788778621915,0.8306483170691223,0.8606431598108356,0.9549597196295609,0.9672754816104095,0.9307635600210752
0.64687931656797,0.878933521839871,0.8806038483181674,0.7661997895997779,0.7615726034550651,0.9629061575488626
0.5368650675686534,0.8583692470610425,0.8043297538667123,0.5603140636207827,0.04982523847700387,0.45297438529625955
0.42945448959363175,0.8467431468517891,0.7969919787681023,0.9377410078278567,0.9191855033388574,0.5447113402150506
0.16451421270800645,0.9702896593463041,0.8964097927477159,0.9328220369469401,0.9112954111075136,0.8952795820816001
0.6882627683214187,0.8970883553855648,0.89285624281471,0.8926055907338613,0.8845076986667155,0.9767457684586547
0.2212423138271908,0.8326260323058765,0.9482816428591654,0.9869378939087312,0.8903588005916567,0.89620298548613
0.40063553803243884,0.9470738553263334,0.8720136266562328,0.8715680687699527,0.9961937945951341,0.9518860938976438
0.6040905949641836,0.9981255757221663,0.9354145230134736,0.9948007493476867,0.9285303132097211,0.9186195128756209
0.7140259586164318,0.9534017100703251,0.7931038778724868,0.23255065716349105,0.27311468607569944,0.912407962890657
0.38318935364146445,0.8257271229754436,0.9604075070115113,0.22420183520826098,0.7939153847455844,0.7246402847591948
0.2881427289964137,0.9644152171114081,0.9536135532749214,0.9920054709501931,0.8518804016862159,0.3428016280659056
0.011436385941335003,0.9779604511844435,0.8634123491208481,0.9977669435240946,0.8458731167026426,0.910601023627946
0.15890818133754825,0.8494362346033625,0.811713316947786,0.8792692818971535,0.9071858471445382,0.9230371071614686
0.12098617872881845,0.8533848353567514,0.9117523795211616,0.9392421677032001,0.953598816813743,0.9150992069329617
0.36317192259838327,0.903152527448349,0.8964960480068314,0.894272215416205,0.9031379986382749,0.9677619813144468
0.6921933551118943,0.8708545433000962,0.8059756520624786,0.8728096587866557,0.9697524505741871,0.9612798625687937
0.4673220395557487,0.9758122229441908,0.9691519273212185,0.37642089623308805,0.18295430978365565,0.9175737481810405
0.4625961544902255,0.8949571572923664,0.9452573167486925,0.10902752471442766,0.525332043255332,0.6292139498643178
0.4083711271581477,0.9695635033945365,0.9490008195820611,0.9874775412071618,0.8459965110294013,0.03488048399620669
0.4096310886391362,0.8522002459343846,0.8949401513222505,0.9361308932699872,0.9482934500143091,0.8967831932158102
0.22075066649067798,0.9477976024295928,0.8432464844051023,0.8712601189566499,0.8469507828196656,0.9298280336925666
0.06527217091072371,0.9701010752530871,0.960534123385455,0.9573914185322439,0.8686937535009657,0.9758291209822738
0.08932668654371459,0.9675958426454205,0.8766765175237025,0.9990939960626091,0.8928029195735913,0.9714787230148877
0.6158734517500498,0.8908636746149495,0.9462859183946468,0.9352599897365088,0.9691855357753698,0.9026634042572432
0.21241167493672097,0.9884652112687962,0.8805843281920063,0.7863327542493109,0.7723800692122588,0.8975286316992491
0.5517173705869416,0.9990349581259705,0.9704068305513559,0.23091351908665517,0.6734802187913393,0.7061077587618899
0.7027854842975078,0.967480940102445,0.8820275032459071,0.9696725858943505,0.8404512661599322,0.37310191892633865
0.4425004334805479,0.842019566296548,0.9325945020083966,0.9643999930912514,0.8453980567738621,0.9359614650608225
0.11916650322180924,0.841676567829148,0.7981211210825336,0.9276838854941513,0.9659096341757224,0.9294087055237172
0.059248060919785656,0.9438879125129186,0.874303429637953,0.8671980072653924,0.9642229488274336,0.9949439296775994
0.426534029537871,0.9006303302074901,0.8082647957011053,0.8938709753817212,0.9658170393326206,0.8988926991883015
0.0798188427384256,0.9314461591836856,0.9039434808140806,0.9997231178850867,0.8481754701789626,0.8924019167472446
0.5100881272196949,0.8985664525923209,0.9312246509721391,0.567855306684729,0.7191932937943127,0.9131249217638673
0.4358363055963757,0.9001867557131827,0.8786306552382462,0.7020197487115822,0.23833027451271957,0.6460069988519652
0.12775179360634561,0.9774881297127899,0.9872502832274836,0.8992749589952488,0.8440795382742253,0.30665830738952216
0.7164207323677629,0.8853594725991685,0.824370238543168,0.983920363659902,0.9731725396628582,0.9032927816837341
0.3569585363898042,0.9019126315719105,0.9865649494598256,0.9781635629016416,0.888898997736298,0.9519230758921027
0.5377889944557023,0.8328475661091878,0.947567077496894,0.9644100276976182,0.855909673807422,0.9295309437885109
0.4478702792638576,0.992161498993733,0.9230656322908257,0.956769494489426,0.8794597368400826,0.9714420004549066
0.1668358347242051,0.8744667039958703,0.9039920934807962,0.8803161307773152,0.9740753554425156,0.8925485655815404
0.6670292614938089,0.8468137210853283,0.9806245173503964,0.47561623527521407,0.6772674840529553,0.8946730819122022
0.5045343650488348,0.9561437220330868,0.8481807766395989,0.6296478812820575,0.06560806340845887,0.6780218269801195
0.539985200564985,0.8632786967359474,0.8452864642242437,0.9118565043901045,0.8789827092954137,0.43132926817183104
0.30189108566555967,0.8314827409345202,0.935386762073917,0.9995574928901203,0.902893859435079,0.9261336589065916
0.6169544080297223,0.8589362476202004,0.8762693357455242,0.9091067943358414,0.8672727698195516,0.9386378302953444
0.5079907833668954,0.9603362916680627,0.8491041317295087,0.9217070861653733,0.8398711529565085,0.9953998042837017
0.0006083003023945044,0.9007245519098304,0.8068133402642759,0.9763843304520285,0.899882315022473,0.9161718840939939
0.021426465373713677,0.884166933303093,0.9154277807592066,0.9093801973780374,0.9795141831334684,0.9002968238609879
0.7451545874756226,0.977265605907224,0.8997259735577973,0.4356586764722966,0.5608944714651213,0.9821126035412501
0.569111327727297,0.972659401574345,0.8560429559853613,0.3996094462495176,0.554976645618355,0.2181062618003626
0.335165707333794,0.9156545946034971,0.8689488911379283,0.942629894279968,0.909961640913284,0.6096327205637848
0.4548728644986871,0.901029630570944,0.8875008746592016,0.908879434826042,0.8969048904674657,0.9076261722754667
0.594781937519852,0.9641365472033445,0.9183485118469912,0.8891120707376378,0.851648710755355,0.9803119370082587
0.1029399647524,0.9924450201567895,0.9232503170578894,0.8744381746265594,0.8733829479428631,0.9584836649501028
0.41312052896601825,0.8377462975815205,0.8391312674818909,0.9364266852164015,0.9708679440304495,0.9919023541423838
0.2870638573304136,0.909380618055353,0.8518803120175007,0.9589236203247702,0.9489438249764437,0.9136603906168949
0.0774484797981021,0.8274438167440594,0.9634978724428362,0.11691454058004926,0.3642281163960279,0.9391182800294633
0.333139051652296,0.8847486382422165,0.9893226318569581,0.3979527278677888,0.14978283906630466,0.06578416987614243
0.09123822752746114,0.9602182254945539,0.8654569470582022,0.9852290625626554,0.9417001589398526,0.5960857823955833
0.01645208175581725,0.990339807389238,0.9438826270009945,0.8684169443471511,0.9790251576243092,0.9776643519312934
0.2250635200782115,0.9988972040218801,0.9539563593011405,0.9946936388763067,0.9394940797889686,0.9369064563307611
