a,b,e,c,d,f
0.921820148782595,0.325108342798988,0.5460591169705511,0.8228859131434234,0.2968724370016634,0.18372886690922757
0.9226836756095149,0.9294444937367451,0.8920206715321273,0.91338799941076,0.9490673753789776,0.8721378736887517
0.9115585470077072,0.9619902393837179,0.7785406497856346,0.7871489388601023,0.9074427898773947,0.9833842366774206
0.9350843461359923,0.9894595887759672,0.9208396776443237,0.8992517410063228,0.9892888483173117,0.9709132837850303
0.8999567740703354,0.9255231157464291,0.8487742093181446,0.8421174499933975,0.8979857058801451,0.8995336439761339
0.9474671814872531,0.9851483409315801,0.7336676001089621,0.9825815892520342,0.9276660625312619,0.8682073263627672
0.9508499712554749,0.9457267898714719,0.9077970389306285,0.8609478153841386,0.9331141132147425,0.9436532389460519
0.976797856689148,0.45649895807537477,0.078173233733134,0.9271305319699605,0.2992447091185503,0.291077729555883
0.8912483871869331,0.33474049603476846,0.25882976493362614,0.903019298859296,0.0855346318828195,0.21159697017499593
0.965756156005342,0.9247702145723684,0.8136449897073492,0.9977866201618857,0.933484401373766,0.8486400494318592
0.8970671544988842,0.9329190329209609,0.8329428965919968,0.9977374596399688,0.8977717553123047,0.9288385253306186
0.9166367084918532,0.9892402829717771,0.734852069040495,0.9993443082928909,0.9609880246499655,0.9262648837929239
0.890691846586218,0.9012089416239565,0.7855587713119513,0.9651181406564999,0.9725846948196732,0.9728556918808469
0.9646518398534154,0.9322796256589898,0.9233039265886491,0.9989656755378092,0.9573954985052545,0.8473227111346351
0.9642072507574923,0.918859729319329,0.8265573487459568,0.7887479537988741,0.9421300608640749,0.9798411040587015
0.8900798803951602,0.043147929727684935,0.4736473787112893,0.7955011533531353,0.44980008370892616,0.7573373371577914
0.8940672509523347,0.09774868383518036,0.600418736635997,0.7534072562230806,0.5520738380020443,0.27063113327456895
0.8986530199205828,0.9317390728007462,0.9282485060428425,0.8347837584111818,0.9257233438785257,0.982572802070935
0.8827856200745301,0.914708766605873,0.9047639086010454,0.9915969710902824,0.9328412175985564,0.9976658268610893
0.9354837079433826,0.9440381309226547,0.8069842343096728,0.8694758077899257,0.9535110296618895,0.876019917471276
0.9840065239474418,0.9769714535312295,0.7152802242688587,0.8808917574995967,0.9655371730739754,0.918277394961752
0.9521204636951053,0.9073063489161989,0.803738222981794,0.7958782644254803,0.9658775920307237,0.9503621007455019
0.895826934156807,0.9827155097297975,0.7650082761111477,0.7930799338903448,0.9428746732054739,0.9014701777578066
0.8950966860816413,0.008756004360445912,0.13597981731498754,0.7992508300517829,0.8307471931747967,0.13796970695272734
0.9261654030932337,0.6949881989015284,0.6819073175706348,0.7562746559279578,0.19533132966160807,0.7823280131197506
0.9698882845942315,0.9472255835808954,0.8041351731327251,0.9648343995784375,0.956973244409253,0.9820327662848373
0.9329667776502111,0.9130409905286112,0.7333459544947096,0.7549348430161094,0.924041990397683,0.8606396648604282
0.9886549039816324,0.9581591407656708,0.9872642893925163,0.868967196671329,0.9325370012302213,0.9608167479952804
0.9103015182448431,0.940554936209805,0.724740586453395,0.9721302313496172,0.9355618419038173,0.8452398814220343
0.9015934708751435,0.9684449114011564,0.7990702946747482,0.9214587338053508,0.9977579069201882,0.8653970594951317
0.9697967146131242,0.9468737518870651,0.7340290097251231,0.9970128686278308,0.9101758764957584,0.9932548888329762
0.9696229746400042,0.11708981349815993,0.6712790954720906,0.7820181122066571,0.7454815440017699,0.749217450873103
0.9384486842006228,0.8396021480595766,0.537855159716773,0.9701499397142516,0.6767844410364832,0.5496965774185295
0.9777012394723015,0.9351831940644657,0.9492867568362234,0.8109584810580307,0.9870857508836474,0.9581855706602409
0.9484816018678555,0.9633775749166372,0.984536090487989,0.8637914711121819,0.9921278033043791,0.9510972071397589
0.9240374859399395,0.9681002468030826,0.776642486477798,0.9954208674252444,0.9173203763742372,0.8673309408785284
0.8918539022677263,0.9019842237853074,0.7283395301444322,0.8553866976229291,0.9236174785456884,0.9348987619752903
0.9609055737858807,0.900482338492972,0.8772469285741045,0.9502293112066257,0.9597522193732961,0.8980549420301708
0.999418028320873,0.9484424740672358,0.7999574446937747,0.7931927735301898,0.9569528898480903,0.8755841012436442
0.9871250265368141,0.3137368646126125,0.2617064189243614,0.783615242497357,0.4950686137976858,0.39816782720557914
0.9982308381177425,0.5310923945480395,0.14044587508222528,0.8137982430418035,0.862240465974511,0.11699748225835283
0.9755645661850278,0.9571238351625838,0.9273046880809984,0.8401474360085914,0.8935467634720575,0.9917006759668995
0.8911082798081109,0.9893150866706512,0.7772664590469466,0.8969593146748074,0.9879404712234412,0.8712797581835314
0.9420206972024959,0.9277729571693585,0.9868724925738441,0.8663763323019129,0.9901963969434942,0.972279816163353
0.9606087814527866,0.9112999090797624,0.8220036084458306,0.762573666279999,0.9857709548414052,0.9827234124229629
0.9643845038030772,0.9895510448659303,0.7167821587901264,0.8121748126908158,0.9992113553515787,0.8892065231816878
0.9802101812489818,0.9201322928439852,0.8599569491717088,0.79714275064331,0.9547118562478472,0.8592721153294831
0.9320846759072215,0.020318300731162187,0.17445387742507237,0.8056666684324901,0.2899436447734399,0.05826367251412147
0.989098910925256,0.47120475213747864,0.08651192424028956,0.9030477316783005,0.7614095134172848,0.7596572701918486
0.930656529726643,0.9718708922101302,0.9885442254470441,0.83541665524822,0.8979094832040625,0.998362379923994
0.9463037289561577,0.9572827750232304,0.9474895395965537,0.7701171260536165,0.9926132737482652,0.9347148854956091
0.9567003955326208,0.9226348386338215,0.9180727359675758,0.7680044508706804,0.8975740084809943,0.9509102092594368
0.9098006665647407,0.9283460102589802,0.836864215201101,0.9078311578565287,0.9481643508979111,0.8447693908464385
0.8963352943194073,0.9417822350785512,0.9777330867721648,0.948842877677206,0.9670988561215997,0.9229255167417213
0.9107258939485264,0.9773877032866183,0.9802896497929721,0.9762174291171849,0.9831999438071053,0.9641911290075013
0.9268941107099117,0.26348829923687256,0.36557259081458116,0.8082287991415353,0.15330627868311597,0.3536907201389646
0.8832577535939193,0.6333960141451827,0.5706483957257312,0.9827446048176756,0.41353422837798975,0.2936067442227347
0.9590816231246517,0.9026668824990798,0.7435329584785808,0.9412486413472019,0.9769452832282381,0.9063157433719484
0.8994105832801217,0.9114241444355464,0.9016528012052547,0.8448103746025587,0.9807654312221316,0.9374715259673726
0.9142810392528642,0.9066605626396922,0.985716459291508,0.8037285118996447,0.9136727226487512,0.9287189889781542
0.9270207322735471,0.9222578030618332,0.8827645251926359,0.8935841503142137,0.905114194913694,0.9969785864757295
0.9377405078000608,0.9588190670019894,0.8541876817671468,0.8055253120609432,0.9405141052665473,0.9624496467224501
0.9387127452100852,0.9837472856857804,0.8740014077496169,0.8651438087619789,0.949696625601829,0.8694536883981081
0.9327227536461629,0.013499942968404765,0.09419759216419918,0.852111328774123,0.1447216519689822,0.8055140368699734
0.9351400768571364,0.821364889135344,0.48935353017919997,0.7501744921551591,0.07838132467584417,0.10752928753745752
0.9321564409399917,0.9130688973370127,0.7948819746035727,0.8837240057274283,0.9246383107838899,0.9321001698832032
0.9213225936574129,0.9501428939823664,0.844297043525962,0.9196571185965271,0.9853705755295691,0.9042607591994717
0.9318814740231965,0.9442226236673081,0.8574612422755034,0.8094256173195377,0.981440385074677,0.8535713104197407
0.8964670634920088,0.9752234418979553,0.86883588733922,0.8278395368111493,0.9955187065029607,0.9971907238061937
0.985936805504312,0.9277272267492005,0.861854642989025,0.8679359605271245,0.9968322845523453,0.8768014537509672
0.8853193575644527,0.9254579619226975,0.9411578445294199,0.8868006810792323,0.9946715055655407,0.9058394519644419
0.8808193784333327,0.5696862402743067,0.47230011429410423,0.8905948995527762,0.18689787738311228,0.7349539358957603
0.9785494265698517,0.6255370967901934,0.4365195088361949,0.8167462064395861,0.20238808026497687,0.030053697697844897
0.9531460614314774,0.9080716176296882,0.8187237138480232,0.8007101055224343,0.9286943717345768,0.9912180631568422
0.9447442662664542,0.9102786653068636,0.9402328848603752,0.9217811461421136,0.9384782108494834,0.8889203481767394
0.9941419621459833,0.9428078525930542,0.8433619491941563,0.870846771692486,0.9000175800558358,0.9963344405223891
0.9586719666929604,0.9472752290153449,0.8932788874447501,0.9025851377299249,0.9082432161473882,0.9368355944975131
0.9573093023041753,0.9191341303739419,0.7309841802535831,0.7589338174348539,0.9146600894622839,0.8512422021742817
0.9529178704355652,0.9670797267056821,0.9974883236891404,0.9944371945039786,0.9905120119293369,0.9189087810974532
0.9592172993856245,0.23148577333879003,0.6782621222431728,0.902608653935292,0.3841324188726675,0.11903801053521322
0.9846130978583331,0.8441755604217468,0.304896672951204,0.8815993363455673,0.7715130284290209,0.14843441470820673
0.9388849559911648,0.9502771801319713,0.8178412858897454,0.8096767731058951,0.9309211632803284,0.9013644310731236
0.9750238904457763,0.9220071346162497,0.7204891685821593,0.9400701976591956,0.9950969441527188,0.856295665716474
0.9921283990597692,0.9235631600934062,0.8821399483227674,0.8884838157220092,0.9221559233980965,0.9892219927554375
0.9396571498818747,0.907001539944019,0.7654816297152797,0.7531558098397242,0.958725483468333,0.8403119442113104
0.9189230819947607,0.9751514439764128,0.7781105581203048,0.8358714330388558,0.9266736909445268,0.9770789989142479
0.8838836039683395,0.9929123942924639,0.8567877260832549,0.9298411813183344,0.9510489138618601,0.8895928582369147
0.9285691109684884,0.1315951817725443,0.2868294126598859,0.9314325793372004,0.8590929324997065,0.42625802415414143
0.9630166791897927,0.35261371624798094,0.5492010829343169,0.8381843583722088,0.14035077289358136,0.6922885117123895
0.8941925112786155,0.9525827305882368,0.877088102213932,0.9316375457010039,0.9076535423161045,0.9149856337016804
0.9832114393327405,0.9309388461622988,0.9327030758045601,0.8978778802012467,0.9969020599156143,0.842704325946311
0.9651340867476406,0.9397822283868611,0.8008326414385457,0.8794630083900986,0.9377625016472593,0.9419420572973971
0.9505098339243729,0.9861568222872018,0.8295114750943602,0.7508871828882938,0.8984471488449091,0.9168831780027706
0.9527349189362939,0.9368551379235548,0.8787850762484724,0.9649035103240937,0.9735120791897128,0.959748537397704
0.9324253646033756,0.956492189777641,0.7403918086087234,0.9890513327773922,0.9118648697905115,0.8442019944099859
0.9335599150657191,0.10064241970946224,0.20210271967864313,0.755920245766891,0.1366278257570204,0.015976168795604984
0.9573749522454255,0.5900385723999937,0.6922492591687699,0.9253285425626852,0.7024166064863668,0.36670248689712126
0.9062521590064836,0.9885046057646839,0.9155915663519425,0.8120349912097855,0.9773057786471362,0.9756598928188877
0.958508970536949,0.9813060090406103,0.7769405258102736,0.8480724939422886,0.9021988296390813,0.8523529927283593
0.9636608957110766,0.9993475703881134,0.7874197376620399,0.7911139825023613,0.9543111547037542,0.890126776520554
0.8863627790784927,0.9972655980950136,0.8764137910543179,0.8501306868590257,0.9579711951393378,0.8649351921233893
0.9210052879413685,0.945212099481151,0.9834021357450179,0.9028861520554876,0.9257628428202395,0.9034158706578456
0.9329452183596391,0.9036627419038176,0.9571021326418256,0.82057608994236,0.9425531184869586,0.9545556040301089
0.9021250433248296,0.095929115452409,0.1894084358788874,0.7657913168712162,0.7626358612290421,0.40335076251442686
0.9036775318376381,0.6468958848558621,0.03639512648462467,0.7527165993272718,0.7671989216051437,0.42612907159218705
0.9911251899804334,0.9977463294305952,0.8228923926051652,0.9721123294054935,0.9104670494397096,0.8566164244307697
0.9260539127312358,0.9267125512043451,0.8819061195784175,0.8269006810669003,0.9086482729468182,0.9207312394265474
0.9434131988588665,0.928139732412563,0.8304229391708675,0.9204757085869487,0.925296184293951,0.8671981944933039
0.9773247975619404,0.9231024937223293,0.7863296372190148,0.9392863942892602,0.9632693605737382,0.9442248236525506
0.917022542141431,0.9286196219255027,0.8387426378962067,0.9917072216285443,0.9095804748154176,0.912970882066279
0.9046580701597594,0.9417591121015465,0.8034931703199664,0.8327144657140712,0.9373701245187429,0.9652440387728656
0.9438028659506932,0.5344337836001488,0.036451127725256945,0.9045842350209958,0.2454479900259038,0.27051541879340696
0.9582905390967346,0.10715341338128614,0.14267027951573008,0.8486014733595,0.21920309527931914,0.791874256895686
0.9556558769452186,0.918691006166657,0.8891942300123874,0.8327279097541794,0.95635758594837,0.9752749781353234
0.9570288892702389,0.9764719917748585,0.8596737273794862,0.8896335641824046,0.967240747037305,0.8749949964540151
0.9549101942671049,0.9257449771526719,0.9943730888509464,0.8204739828204713,0.8918445021773507,0.926491216401519
0.9937891218609562,0.9474841355269106,0.7702604532723177,0.9352033199208349,0.9978858990314854,0.9262565740979106
